panel_id,target_id,model_id,training_cutoff,confirmation_publication_date,exposure_category,exposure_reason
human-domainome-v1,Q9Y4I5_PF03638_368,esm2_8m,2021-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y4J8_PF00569_235,esm2_8m,2021-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y5K6_PF00018_271,esm2_8m,2021-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y5K6_PF14604_1,esm2_8m,2021-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y5K6_PF14604_109,esm2_8m,2021-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y618_PF00249_613,esm2_8m,2021-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y6N9_PF00595_207,esm2_8m,2021-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y6V0_PF05715_1058,esm2_8m,2021-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-287332153da38b59,esm2_8m,2021-03,2025-02-24,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-32f5d032de97ea22,esm2_8m,2021-03,2024-07-01,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-93100c3b9be6e587,esm2_8m,2021-03,2023-08-22,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-a5ca23fa1e625d66,esm2_8m,2021-03,2025-10-21,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-a5cec053cd1989b7,esm2_8m,2021-03,2025-05-08,possible,exact sequence occurs in the development benchmark
mavedb-complement-v1,mavedb-aebeb991234cd8a3,esm2_8m,2021-03,2024-01-23,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-c6dd0092b775896c,esm2_8m,2021-03,2022-05-15,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-e3ca60f18e3b6e98,esm2_8m,2021-03,2025-05-08,possible,exact sequence occurs in the development benchmark
venusmuthub-v1,venus-00073064a60d4804,esm2_8m,2021-03,2015-09-21,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-06f736fe976e45ee,esm2_8m,2021-03,2019-04-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-07739b7c44051d98,esm2_8m,2021-03,2007-04-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-0ed16c1325aea2c9,esm2_8m,2021-03,2011-03-08,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-12c59fe9dab495ee,esm2_8m,2021-03,2018-07-16,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-1972eefa4a6ef629,esm2_8m,2021-03,2015-01-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-1a8ae9058bbabf14,esm2_8m,2021-03,2003-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-1b3d6bf42e0e7f84,esm2_8m,2021-03,2017-11-08,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-1e4cf4ecbd674386,esm2_8m,2021-03,2019-06-25,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-220a25f64746e26e,esm2_8m,2021-03,2009-03-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-221bc429762aec74,esm2_8m,2021-03,2018-03-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-23d9ea0d22f6126b,esm2_8m,2021-03,2017-01-20,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-24f4e5b8d325ad4b,esm2_8m,2021-03,2017-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-26da37179e20d7ed,esm2_8m,2021-03,1999-01-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-2b9577dc9c561b21,esm2_8m,2021-03,2007-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-2ebb2bc9d643c1fb,esm2_8m,2021-03,2001-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-320f26d1be8a0cb0,esm2_8m,2021-03,2005-02-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-3876c90807a78d74,esm2_8m,2021-03,2024-05-03,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-396cc9af2c1e8c61,esm2_8m,2021-03,2015-05-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-39a9db03eeb2ed00,esm2_8m,2021-03,2003-08-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-409980eb48704393,esm2_8m,2021-03,2024-06-12,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-422f5a848c7a8657,esm2_8m,2021-03,2005-09-13,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-454b0fb8de143bcd,esm2_8m,2021-03,2002-02-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-4701fdeb4ac57086,esm2_8m,2021-03,2014-02-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-4bcbc7d4640f3c6b,esm2_8m,2021-03,2002-04-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-4d282f160e018c4f,esm2_8m,2021-03,2014-10-28,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-50eca14579e1a453,esm2_8m,2021-03,1997-10-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-581332e2a42b24c1,esm2_8m,2021-03,2015-11-27,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-63545238edf5954f,esm2_8m,2021-03,2003-11-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-6468ef80b473ecc5,esm2_8m,2021-03,2018-10-03,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-64be3ba2a292eb0f,esm2_8m,2021-03,2018-03-02,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-69d5ae4457f6205e,esm2_8m,2021-03,1988-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-6df418116e5febc9,esm2_8m,2021-03,2002-11-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-71acb42055dde189,esm2_8m,2021-03,2009-09-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-71ec9b1cef7a8594,esm2_8m,2021-03,2005-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-751367a60fd75330,esm2_8m,2021-03,2015-09-10,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-7bf6ce2de8172342,esm2_8m,2021-03,2008-09-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-7e0f1f31cc7ee851,esm2_8m,2021-03,2024-07-31,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-7f1786770ae32614,esm2_8m,2021-03,2005-05-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-8372a9e4bb1e26bb,esm2_8m,2021-03,2006-08-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-83a26c7e9a3b44b0,esm2_8m,2021-03,2020-11-03,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-85368d807d9e50cd,esm2_8m,2021-03,2009-09-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-8c2fbdb86968fbff,esm2_8m,2021-03,2021-03-05,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-8c837ded111ff685,esm2_8m,2021-03,2015-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-90e011f583a7e645,esm2_8m,2021-03,2009-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-9357562029b4557a,esm2_8m,2021-03,2024-07-01,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-9d99364a94571d80,esm2_8m,2021-03,2020-07-17,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-a60540654b3cbbf9,esm2_8m,2021-03,2019-04-08,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-aae92adf06e389cd,esm2_8m,2021-03,2012-07-09,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-ad4f94972c4850d0,esm2_8m,2021-03,2019-08-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b09ae7265d5add56,esm2_8m,2021-03,2005-04-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b14a3532d287755b,esm2_8m,2021-03,2007-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b1ee988208ad234a,esm2_8m,2021-03,2013-01-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b2c012e22fa464aa,esm2_8m,2021-03,2001-01-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b41bf48f310c59c1,esm2_8m,2021-03,2001-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b6f228338d425ee2,esm2_8m,2021-03,2021-12-01,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-b967cccca11973b6,esm2_8m,2021-03,2019-10-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-ba70e13e9f086bea,esm2_8m,2021-03,2009-09-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-ba768a97843a2ef2,esm2_8m,2021-03,2016-12-21,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-bce692cd15f4091a,esm2_8m,2021-03,2001-04-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-befc2489e9745489,esm2_8m,2021-03,2018-02-02,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-bff43a6e4a79b5f8,esm2_8m,2021-03,2011-10-06,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-c0ca168b53919943,esm2_8m,2021-03,2014-01-09,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-c3600923ab93ac4e,esm2_8m,2021-03,1999-01-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-c71bd410457488cf,esm2_8m,2021-03,2010-03-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-c7eb0ffd0c784af8,esm2_8m,2021-03,2005-10-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-cbc03f40f9753339,esm2_8m,2021-03,2012-12-20,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-cf2e570131b80556,esm2_8m,2021-03,2003-11-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-d0585182abfe2660,esm2_8m,2021-03,2008-02-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-d187d570e2dc4402,esm2_8m,2021-03,2019-05-15,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-d5b579600238875d,esm2_8m,2021-03,2020-01-09,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-d7597d795a65b040,esm2_8m,2021-03,2020-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-d98b2269ed529294,esm2_8m,2021-03,2017-02-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-db6f99c2f0c1c621,esm2_8m,2021-03,2014-10-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-db874159a334ddcf,esm2_8m,2021-03,2001-01-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-de4763156d0659c0,esm2_8m,2021-03,2020-07-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-e106cf9431361c23,esm2_8m,2021-03,2005-05-15,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-e2c390013035df74,esm2_8m,2021-03,2004-05-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-e534b07a29d6ecf2,esm2_8m,2021-03,2015-10-07,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-e67b2509cf424b88,esm2_8m,2021-03,2002-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-e882ec45e80e2ece,esm2_8m,2021-03,2010-07-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-ee4abb868ebd5357,esm2_8m,2021-03,2006-05-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-f215fc047b4ec592,esm2_8m,2021-03,2019-04-12,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-f2eeeee6f8bc57e6,esm2_8m,2021-03,2002-03-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-f4124bbcd051f818,esm2_8m,2021-03,2013-03-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-f68755df0ab4af4d,esm2_8m,2021-03,2006-07-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-f6ad6a376a4ccae7,esm2_8m,2021-03,2008-11-24,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-f9eaa71209b5568e,esm2_8m,2021-03,2014-12-10,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-fb1d8ed35888b3e5,esm2_8m,2021-03,2014-07-15,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-fb40294d4c662251,esm2_8m,2021-03,2022-11-04,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-fdef8e3435880467,esm2_8m,2021-03,1995-12-01,possible,confirmation assay was public by the documented training cutoff
human-domainome-v1,A1X283_PF00018_155,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,A1X283_PF00018_222,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O00308_PF00397_440,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O00330_PF02817_181,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14529_PF02376_1036,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14529_PF02376_895,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14640_PF00778_4,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14776_PF01846_645,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14776_PF01846_727,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14776_PF01846_793,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14776_PF01846_897,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14776_PF01846_955,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14813_PF00046_92,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14901_PF00096_395,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O14936_PF00595_488,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O15151_PF00641_299,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O15265_PF08313_334,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O15266_PF00046_119,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O15405_PF00505_256,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O15541_PF00642_198,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O43167_PF00096_351,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O43167_PF00096_435,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O43186_PF00046_41,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O43295_PF00018_745,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O43353_PF00619_438,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O43395_PF01480_10,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O43586_PF00018_361,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O60341_PF04433_186,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O60481_PF00096_389,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O60885_PF17035_607,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75112_PF00595_1,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75360_PF00046_71,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75366_PF02209_785,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75369_PF00630_1423,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75369_PF00630_2109,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75382_PF00643_111,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75400_PF00397_176,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75400_PF01846_395,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75400_PF01846_459,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75400_PF01846_670,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75400_PF01846_745,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75478_PF04433_375,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75534_PF00313_184,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75534_PF00313_23,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75534_PF00313_347,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75554_PF06220_8,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75970_PF00595_1003,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75970_PF00595_1860,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75970_PF00595_372,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O75970_PF00595_693,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O94830_PF00536_389,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O94885_PF00536_630,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O94929_PF00412_149,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O94929_PF00412_210,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O94993_PF00505_338,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95076_PF00046_155,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95155_PF04564_1229,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95218_PF00641_11,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95218_PF00641_9,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95267_PF00130_539,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95343_PF00046_212,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95475_PF00046_134,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95718_PF00105_100,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95789_PF06467_427,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95793_PF00035_183,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95817_PF00397_11,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,O95835_PF00627_98,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P00519_PF00018_64,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P02549_PF00018_979,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P02585_PF13499_1,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P04049_PF02196_58,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P04150_PF00105_419,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P05813_PF00030_31,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P06239_PF00018_63,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P06241_PF00018_83,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P07315_PF00030_4,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P07315_PF00030_91,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P07316_PF00030_1,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P07814_PF00458_827,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P08151_PF00096_363,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P08235_PF00105_600,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P08631_PF00018_80,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P09086_PF00157_200,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P09327_PF02209_793,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P0CI26_PF00643_87,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P10070_PF00096_565,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P10071_PF00096_608,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P10242_PF00249_143,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P10242_PF00249_40,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P10275_PF00105_557,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P10398_PF02196_21,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P10589_PF00105_83,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P10826_PF00105_85,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P11182_PF02817_171,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P11308_PF02198_117,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P11844_PF00030_85,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P12931_PF00018_87,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P12956_PF02037_558,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P13796_PF13499_13,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P13984_PF02270_177,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P14598_PF00018_157,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P14653_PF00046_208,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P14859_PF00157_285,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P14921_PF02198_55,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P15498_PF00018_592,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P15498_PF00018_782,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P16157_PF00531_1405,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P16885_PF00018_772,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P16989_PF00313_84,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P17480_PF00505_408,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P19793_PF00105_132,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P19878_PF00018_241,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P19878_PF00018_456,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P19878_PF00564_353,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P20264_PF00046_408,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P20264_PF00157_320,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P20265_PF00046_356,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P20265_PF00157_262,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P20929_PF14604_6609,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
