panel_id,assay_id,target_id,assay_modality,direction,direction_source,included,exclusion_reason,publication_ids,outcomes_accessed
mavedb-complement-v1,urn:mavedb:00000998-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00000999-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001000-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001001-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001002-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001003-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001004-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001005-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001006-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001007-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001008-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001009-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001010-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001011-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001012-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001013-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001014-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001015-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001016-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001017-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001018-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001019-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001021-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001022-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001023-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001024-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001025-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001026-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001027-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001028-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001029-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001030-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001031-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001032-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001033-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001034-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001035-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001036-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001037-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001038-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001039-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001040-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001041-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001042-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001043-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001044-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001045-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001046-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001047-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001048-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001049-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001050-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001051-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001052-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001053-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001054-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001055-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001056-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001057-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001058-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001059-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001060-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001061-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001062-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001063-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001064-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001065-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001066-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001067-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001068-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001069-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001070-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001071-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001072-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001073-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001074-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001075-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001076-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001077-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001078-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001079-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001080-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001081-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001082-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001083-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001084-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001085-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001086-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001087-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001088-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001089-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001090-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001091-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001092-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001093-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001094-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001095-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001096-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001097-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001098-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001099-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001100-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001101-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001102-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001103-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001104-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001105-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001106-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001107-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001108-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001109-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001110-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001111-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001112-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001113-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001114-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001115-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001116-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001117-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001118-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001119-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001120-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001121-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001122-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001123-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001124-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001125-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001126-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001127-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001128-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001129-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001130-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001131-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001132-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001133-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001134-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001135-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001136-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001137-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001138-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001139-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001140-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001141-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001142-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001143-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001144-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001145-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001146-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001147-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001148-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001149-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001150-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001151-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001152-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001153-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001154-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001155-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001156-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001157-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001158-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001159-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001160-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001161-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001163-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001164-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001165-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001166-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001167-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001168-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001169-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001170-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001171-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001172-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001173-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001174-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001175-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001176-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001177-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001178-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001179-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001180-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001181-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001182-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001183-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001184-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001185-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001186-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001187-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001188-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001189-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001190-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001191-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
mavedb-complement-v1,urn:mavedb:00001192-a-1,,multiplexed variant effect,,,False,ambiguous_metadata_direction,10.1101/2024.04.26.591310,False
