panel_id,target_id,structure_family_id,structure_sha256
human-domainome-v1,Q9H347_PF00627_613,foldseek-family-b17f3da2e271,0eb9569bd07bbf16023e74abfa10799ea17cbb8bc3a40edacf78c62de13efe24
human-domainome-v1,Q9H3D4_PF07647_545,foldseek-family-4c49d3340b9a,5502c48d951fcd340e8f4598d6df7f904ffbf9ad0b538eeaad0ce76a5d75f545
human-domainome-v1,Q9H3Z4_PF00226_16,foldseek-family-1dff15767f11,288d97ddafeb055d797ae21265f1f790a58aef5c806f8d55124f86d74e18998f
human-domainome-v1,Q9H4A3_PF12202_481,foldseek-family-09995877c645,1b2e2ee5f84463e4d80d5cb51aa3bc0c8bc0e22879544ce2b9d19a4687b39552
human-domainome-v1,Q9H6I2_PF00505_69,foldseek-family-a7e0e568ea58,b0b9cb26b1105663f5dc3861ccad74d881db3827c5ab355fbe994f56ba3c98d1
human-domainome-v1,Q9H7E2_PF00567_554,foldseek-family-0b8a262a4075,a0a41fe387db81388c82c6a249765aeaa698b5ea8373cb8dc6e71510ef69c3c6
human-domainome-v1,Q9H9D4_PF00096_383,foldseek-family-06a266f2f837,caeb859d9be768c442be23efc31313631a186daff1fd96c9b974eaf402026fcd
human-domainome-v1,Q9H9L4_PF13891_28,foldseek-family-05e74a722bce,88230ef2b33d431cf177629445d93fc00ecf6c7ed8c493ad5ede2507d4f711ec
human-domainome-v1,Q9HA38_PF12171_246,foldseek-family-7e60ff488fba,17226da560194a90ca9a0d1bc1f138e576fe558fd7170010503e3d0056733f60
human-domainome-v1,Q9HAU4_PF00397_150,foldseek-family-ad6eac815915,10bb0f8652ccb988d74a5dc9c3a438f83fc60cee6cd76495894aeb3c051ca7ca
human-domainome-v1,Q9HAZ2_PF00096_282,foldseek-family-4a10d7d27713,37a78fe2c071e2a92cc30553e7aaa94f37b92c4cb23dd7b282b53585514a0542
human-domainome-v1,Q9HC78_PF00096_635,foldseek-family-4a10d7d27713,154073a5c12da247ebcb27d91cad6e348e9d3b6ca2e0930a78e77580762fc5de
human-domainome-v1,Q9HC78_PF00096_663,foldseek-family-4a10d7d27713,ce5e45445a80f34237c4c216ded3a780fd8532506e05a580a36d95d85b3b326a
human-domainome-v1,Q9HC78_PF00096_716,foldseek-family-06a266f2f837,bb8a695ce93d9d8278f955997684c654e816a560c485af8c295cfed1b61e5ed6
human-domainome-v1,Q9NP66_PF00505_104,foldseek-family-a7e0e568ea58,2504a5b43b408ca3b878fdbf7eaee4d67c5f8951c659c8535fdff216d4388c07
human-domainome-v1,Q9NPB3_PF13499_155,foldseek-family-c7a672322d4c,0feb86e6fca4145b849f0990af19030b76d5c7a7d5c7ee6f0c1a8f16a3611332
human-domainome-v1,Q9NPC8_PF00046_131,foldseek-family-8fdcdcc01614,f54fc512b566aaf02bdae79bb8ac68122588255e31fb8f85f46520b295541470
human-domainome-v1,Q9NQ86_PF00643_208,foldseek-family-ac5efd723589,02e955bd85dd58779955ac0cf680cef2598fef3f20768d0fb728aad704d36d99
human-domainome-v1,Q9NQV8_PF00096_668,foldseek-family-4a10d7d27713,58d04f51442dc5493830187434aca60c73dc8412b02e53f7c015faf6a7c417bd
human-domainome-v1,Q9NQX1_PF00096_433,foldseek-family-4a10d7d27713,f47cb1b96ce24cc47d19502309d20274ed673bc17a1883493d9a55a75aa6be62
human-domainome-v1,Q9NSC2_PF00096_1030,foldseek-family-4a10d7d27713,87359f253df6518fd60fbfc5855ce6ab3b2f61c324cae671dde8b2e652f63ac2
human-domainome-v1,Q9NW38_PF11793_305,foldseek-family-742ac356e900,1a055b8db7fc7bdcad1520989446427d0c53c60b2ac98c8602eb6a019cfdb808
human-domainome-v1,Q9NWH9_PF02037_19,foldseek-family-18dd82217f72,3e61614e443afaaefbe6f6995d77f0a86444e1d86b583e9dd446b4a9a9d1681a
human-domainome-v1,Q9NYL2_PF00536_330,foldseek-family-61ed0750701c,3e1e1fd8bd1d610294ea846ee68233294f4b5c7e7b30e20a2f794e4ca93bbb77
human-domainome-v1,Q9NZM3_PF14604_1129,foldseek-family-8842538ce269,f87299a7be1961897c2b99ac3df77c4f61754998819a1574c4e0acf6348806cf
human-domainome-v1,Q9P0J7_PF05605_76,foldseek-family-f3e62e884bd8,5097d8c8cd06ad2b00eaee9ca5a59dfaf55d69b4cf94e431ef1910a7a083e58f
human-domainome-v1,Q9P2F5_PF10264_64,foldseek-family-ef729c29677c,48c6139c891ec477a64faa7eca3a66841e1a53fd660331f4de5c4567507d0ca8
human-domainome-v1,Q9P2K3_PF00249_87,foldseek-family-b9d7186d8578,dfe48ce7a914d146131c686294d23037f9ec5453f484bf85571fe9d0f9d6ddae
human-domainome-v1,Q9P2P5_PF00397_800,foldseek-family-0bd04fe9d2fe,edf4ef4e9f636b066fdc7363450a265e6f7d89c82dfa0f9d1eb6dc7a6e0701e5
human-domainome-v1,Q9UBF6_PF12678_48,foldseek-family-d838afd1d8a5,51fe97f2e11901c06371a6caa1399660d5c900f82e4f98f4e445f5f4a0d2e546
human-domainome-v1,Q9UBS4_PF00226_25,foldseek-family-1dff15767f11,1f5d424cb7159c0c9e9af77ad60e99dddbbdeba451cdc68f617f272d16586712
human-domainome-v1,Q9UBX0_PF00046_110,foldseek-family-8fdcdcc01614,6c664847aa999d824cdb547745c1bf72c9ade59af4264913d9ee163732691588
human-domainome-v1,Q9UDY2_PF00595_26,foldseek-family-2d3185287d98,ea3621e6bb42fe29d8f8b06b2f45a58e17b41016fc956304bfbb36f360761901
human-domainome-v1,Q9UDY2_PF00595_509,foldseek-family-2d3185287d98,06264d32c48b57beda58da8ea1777447f7528ac7178d5b186bdbfd3db2a679b9
human-domainome-v1,Q9UHC7_PF00642_89,foldseek-family-a423bed6ae96,63b4ba1335dae0aad14ceb83420ad32b7d5728293b9e8147dfcfa61ccd414f38
human-domainome-v1,Q9UHD4_PF02017_36,foldseek-family-a92c9702f831,2ed4e7f5e67011384df8eece862a020385488e74ed45b4d86dcc18d34d67be58
human-domainome-v1,Q9UIF8_PF00628_1927,foldseek-family-3918385a7469,fcb0a5b2e70e5f2b181aba8ceee5df5843a68ee5c1ed3a4c3fad5f0c5f9d73bc
human-domainome-v1,Q9UJ78_PF06467_334,foldseek-family-aed4658f5dde,c1dda5585af1b32bcd4e7d68ce3577143e4437cd8fa49a557dec58977aa573b0
human-domainome-v1,Q9UJQ4_PF00096_383,foldseek-family-4a10d7d27713,cd105587d3615344638c40d0fd38d988748229a7e46cabd4e2874cf7c75b706b
human-domainome-v1,Q9UJQ4_PF00096_899,foldseek-family-4a10d7d27713,bb0c43e0d99a8435b5f51c3284ccb6bee2ea9dcd1c9804484e6c776f8066623f
human-domainome-v1,Q9UJV3_PF00643_191,foldseek-family-ac5efd723589,0b2c5ada4281a22f8a6af6e51286fe2c47dd4df6b3cf48d34e1db5f5fd4dc045
human-domainome-v1,Q9UKI9_PF00157_186,foldseek-family-668cb0514ee7,b335db38e122103c3b43fb12169ae1574b562677df50ee93280d5c7ff55b1fb9
human-domainome-v1,Q9UKL0_PF00249_383,foldseek-family-b9d7186d8578,11de3ff69be014d82ee0594384968d363de19d3377b99a0811d008467f285416
human-domainome-v1,Q9UKS6_PF14604_365,foldseek-family-8842538ce269,e70556dc05347c0cfbca2743b976bd4c0dab6a7f43cb95d3c21a90459b14ff28
human-domainome-v1,Q9UKW6_PF02198_47,foldseek-family-c20c80a98266,7bb2d22bd8b7823c64ea05a889588dac66999da891e07b16c0cc460784899ced
human-domainome-v1,Q9UKY1_PF18387_100,foldseek-family-abaa027a761a,7673f97f0e7b420e7a6722b8264a15183188ed598e28ba8e94422c229c8f3123
human-domainome-v1,Q9ULJ8_PF07647_987,foldseek-family-4c49d3340b9a,6f3086ae82b5dc02cc57e86d3778634f91dc5fa2c65a0cadd2c591be41ac4efd
human-domainome-v1,Q9ULL8_PF00595_7,foldseek-family-2d3185287d98,dd79132396474d6abb6b936d38a45c2d828876328e634dc88df51c0d1f15b521
human-domainome-v1,Q9UNF0_PF00018_428,foldseek-family-8842538ce269,8afaaca5d5bfa617610c102c1873f7987002cbe70c513009f61d36c3bf1c77d3
human-domainome-v1,Q9UPQ7_PF00595_244,foldseek-family-2d3185287d98,f0f4651d0e4e0f99817bf57a7ccbc6b14acdcf27c771f962363d9296b0741924
human-domainome-v1,Q9UPQ7_PF00595_414,foldseek-family-2d3185287d98,cd0ad14084b7964d5db866fae2cc741c6dea6d502764d746c42b536728c90ea3
human-domainome-v1,Q9UPW6_PF02376_358,foldseek-family-05163d54f556,437da913575a7ca218f34432c034e21f52ff13e96c2c1d9f8c20c262eb307183
human-domainome-v1,Q9UPW6_PF02376_482,foldseek-family-05163d54f556,cf9e86c7ad0d8d69a81f1a045405690f544e06c4c068a1d8aa8c32cde84f1bf8
human-domainome-v1,Q9UQR1_PF00096_172,foldseek-family-4a10d7d27713,189cb0b65187eaeaa0c2655eaabb4b94b6048e7d598ba1d1e09a3fd2f233d841
human-domainome-v1,Q9Y222_PF00249_226,foldseek-family-b9d7186d8578,77968bf84d817c33feb2c37a6aec1a7a31843ceffc88f8f2bc8b7ac3db00fd16
human-domainome-v1,Q9Y2G7_PF00096_411,foldseek-family-4a10d7d27713,4e5690f5ed4cf71eed5212362d195df6b2d1fb2eb596652bff8deec9526d4dd6
human-domainome-v1,Q9Y2T7_PF00313_86,foldseek-family-685589e3eb06,f6443a793973c3aee6ffb429a3a08bb7400381e2ba401b2d1cfaa5986907700a
human-domainome-v1,Q9Y3R0_PF00595_666,foldseek-family-2d3185287d98,676b20d595afe698ba21c8f8e046686aca2d59d62747b50ca652b6f565096bd4
human-domainome-v1,Q9Y462_PF00096_506,foldseek-family-4a10d7d27713,a94ae77b419088f1957f908b0635d6846b07fea195a147c76484c0ca0414741b
human-domainome-v1,Q9Y4I5_PF03638_368,foldseek-family-24ba0e88d04b,411716e0af14ac93c18c6ea43de0ba2468df38980f870e3b607722b36316f54b
human-domainome-v1,Q9Y4J8_PF00569_235,foldseek-family-0ee6e166b89a,1022816e0597787845978096cace79ed8deaff0785b2825c29c6c35262108679
human-domainome-v1,Q9Y5K6_PF00018_271,foldseek-family-8842538ce269,9aa155aa7d0dfc6d5a09f90dd8cc91147db1d9718050d18d3da900ddcd9594dd
human-domainome-v1,Q9Y5K6_PF14604_1,foldseek-family-8842538ce269,c7f278a9ed955407ec154325eda0ba4dea21e356d79feca87f34124864c9e17e
human-domainome-v1,Q9Y5K6_PF14604_109,foldseek-family-8842538ce269,5ec9ca4dc7575f929f354a5cb3fdfaf7a792e0ae3d47f39d5bb4a4d43e63e45e
human-domainome-v1,Q9Y618_PF00249_613,foldseek-family-b9d7186d8578,9dc9b240f7c9959266556a396ca04dec4a52b9ade99f6d505daf48d584892799
human-domainome-v1,Q9Y6N9_PF00595_207,foldseek-family-2d3185287d98,3c6c9f168f57e511d4f71a228fe8584b967392ec25c8351e22ddf07d6ae53f82
mavedb-complement-v1,mavedb-287332153da38b59,foldseek-family-9f9b02bab1d5,120729afad343eb8a1f8aff1ac859928dcf3d778e715e911ecafa1d6db34510a
mavedb-complement-v1,mavedb-32f5d032de97ea22,foldseek-family-3955e95caeff,65f267ef5bcebb1b351e74c0482599fdce99d9c205cc3eac4a381c299efb7002
mavedb-complement-v1,mavedb-93100c3b9be6e587,foldseek-family-6b40d25ca661,01285e1044e5db66aa52f138e6021c742d376f418cc0402fcf3890408eb33ed0
mavedb-complement-v1,mavedb-aebeb991234cd8a3,foldseek-family-a2c6484fc2cb,e3b434279a99177da63fd9a99cc8ab507c4893343f0a4b5e057d5322ba36f7d1
mavedb-complement-v1,mavedb-c6dd0092b775896c,foldseek-family-918922dc1d8c,a17a65a122e8ab5d5e322a36f067f45c0211957edbfdb0495142adb46841f736
mavedb-complement-v1,mavedb-e3ca60f18e3b6e98,foldseek-family-68636f15fb21,c2d7648c1e84c331ac64e21dc47ba70ceeca326b7a751a4563ab212e119b02cc
venusmuthub-v1,venus-00073064a60d4804,foldseek-family-53fcc698fd9a,361daa3a67c0e4ff69bf8b0e839df1e315cca7040013d86f0a5b40371b0b5220
venusmuthub-v1,venus-06f736fe976e45ee,foldseek-family-5eece979601f,4312619ad204d9c17151d0233eade086eb5d4dc1a6ef1279113edccafb20d96e
venusmuthub-v1,venus-07739b7c44051d98,foldseek-family-d62ec15e4115,110479fe4121210513e1f055eb61f0223a3a8a8269a540512302f14757852b31
venusmuthub-v1,venus-0ed16c1325aea2c9,foldseek-family-e61ef9226162,39c862beb0ff58b5bcca6cc47a0337ce13d10817120c0b38a5dd6f8317697a89
venusmuthub-v1,venus-12c59fe9dab495ee,foldseek-family-b30547c80e1d,1a0389a8ad69ad0cf9fbf9b8ca19f087461c2c2028dbd5fa5547ee42601ede58
venusmuthub-v1,venus-1972eefa4a6ef629,foldseek-family-911f2fe179ed,391e5b8993551767346b133ebf23748726f7d6b7542f00c7d7d60f0ccd3e97da
venusmuthub-v1,venus-1a8ae9058bbabf14,foldseek-family-9d9b8050834a,a0514425b1ecbea255126a659a493bb9c6be2179c7fcea19f75f4a9e75be9a35
venusmuthub-v1,venus-1b3d6bf42e0e7f84,foldseek-family-472348ee8acd,045d6ecc2ba1079c09e512200d404e0e40ccd5a1f90bf6a849f2a1fa2af736d7
venusmuthub-v1,venus-1e4cf4ecbd674386,foldseek-family-e7cd342a1ebf,c4513f4b9ba12eee0cb5a14072067a0e4031ae27bf48f7ead7ea6dccf1acf6af
venusmuthub-v1,venus-220a25f64746e26e,foldseek-family-55b4f623f0f1,a9de6e0d7152a741be1327d30f6ac692b8ffd49d54733217f39e9f9815f6782c
venusmuthub-v1,venus-221bc429762aec74,foldseek-family-4d44931d4a0f,4b85e5fb77f5cde29e2d889d493fbab1f662f299c3621453055ba9a3de196afe
venusmuthub-v1,venus-23d9ea0d22f6126b,foldseek-family-962c9f7ada9d,5e3b1bdcebada68ed64462db1e031bd45a6294ae25fdefb25b95c80056bf47d1
venusmuthub-v1,venus-24f4e5b8d325ad4b,foldseek-family-a19b7c46715a,debd5bd4d1f210f38aaa72b9df8900c273b800c7634e9276422571f479e42f52
venusmuthub-v1,venus-26da37179e20d7ed,foldseek-family-8d717e3ac15d,1415df0938796a98d375b29404e7f97f295d0cdc84cbae1c087491cbf13d33d3
venusmuthub-v1,venus-2b9577dc9c561b21,foldseek-family-a5ada8ad12a6,6934b2891920ed7c35f1e5e33509404a24044434b06a575ae9cf168e9ed0cb62
venusmuthub-v1,venus-2ebb2bc9d643c1fb,foldseek-family-67bce2ff5dbe,a9cdc661c35092a84bd324f9fe6f7be5eee6931d746ffb8d8c14e9e1125f5d21
venusmuthub-v1,venus-320f26d1be8a0cb0,foldseek-family-1d1e1af96d11,be15813e26eed37b4ebb08cb9c865343a13617f9f45e205d1a27bab0e61c1cca
venusmuthub-v1,venus-396cc9af2c1e8c61,foldseek-family-a995f7e9a325,869325b722a619c41bb757cdc2995b6778fca414188af6472ede8c62ebea95d1
venusmuthub-v1,venus-39a9db03eeb2ed00,foldseek-family-1d49acbca15e,7e5d2083d01a47bebecf90f19fb8e26c68aa868434459c66e2515d08dfd8873d
venusmuthub-v1,venus-409980eb48704393,foldseek-family-7f25ee4d25f8,f932909ec11f9d337880cafb6d0a429bc2ea9a923aacc263af0e35811f27c3f2
venusmuthub-v1,venus-422f5a848c7a8657,foldseek-family-70097e10d425,b78b48a3a09540acfc56f9ce3d4491bd2855d143c943c29a1814c8ac15603f92
venusmuthub-v1,venus-454b0fb8de143bcd,foldseek-family-d1d5166a5b80,17cd2eed05426fd6bded69436d7fdf25bd7db821995a932f7624a8559a67c1d7
venusmuthub-v1,venus-4701fdeb4ac57086,foldseek-family-4b63fc638355,6105aaff86270f9ef22cd13fccd71ca5957cc18ddb7bd31fe41e7c60c86eed41
venusmuthub-v1,venus-4bcbc7d4640f3c6b,foldseek-family-c3c0647cef0e,594a5879e038d635092e8274b61e2681e1aa6838d24b75271fdc172cbcc25e28
venusmuthub-v1,venus-4d282f160e018c4f,foldseek-family-be4a5698f5bb,3bdee8e66eb4eeb78211c65477ce35cb1c2708ddffc89bfdd4e5c8840b77e742
venusmuthub-v1,venus-50eca14579e1a453,foldseek-family-4b59915fc962,c30b525fd7a01de171522e6494e2009d412eab9c4a97fa1bc409e60a6faa11fa
venusmuthub-v1,venus-581332e2a42b24c1,foldseek-family-dd354368cd71,576950a2b302d61a8a375a9586eaa4ed29056eea8d1a3ea7e23a6168f76c053e
venusmuthub-v1,venus-63545238edf5954f,foldseek-family-e23a6b611fcc,84ec4b4dba0160f86a8db8a63fb3037908c3ca5364fbd384da95994f135dfe28
venusmuthub-v1,venus-6468ef80b473ecc5,foldseek-family-be4a5698f5bb,50d23ba8388a1ef9fdf38852c76327ecac061a2474e8a3a40c8334081d30e5c7
venusmuthub-v1,venus-64be3ba2a292eb0f,foldseek-family-1cac1c038b67,8a46eb43ec641a70b54654875ff1e3cd6977a4f1fdc36a9f912b39503b6411fa
venusmuthub-v1,venus-69d5ae4457f6205e,foldseek-family-5333d30afbfb,92c21fc07284c9aa032eb7219b459709ee42298652b383a9043b60ba59cb5640
venusmuthub-v1,venus-6df418116e5febc9,foldseek-family-91c753039762,8dd35c5f1cbcd548a5d79b40c2fad6a514e89e40f90dc65c43258c318061a18f
venusmuthub-v1,venus-71acb42055dde189,foldseek-family-b83c0d4515c5,40bb1edeaf22ce0866b908eb2dfb3da13a3375a2d027e485504e652b35795f70
venusmuthub-v1,venus-71ec9b1cef7a8594,foldseek-family-a5587d3dd4df,916a68938e9537b3bde777321d14b62979cf4216093eae7bd675570673de61da
venusmuthub-v1,venus-751367a60fd75330,foldseek-family-64f7968ae4b8,721c2e1ce3d80cf131235f8c673f282c8189ee93aff0c1cfd73f7595a8cf572b
venusmuthub-v1,venus-7bf6ce2de8172342,foldseek-family-b72e2f0a8853,191b0b3afffc13867e4ce34a97e237307ab6256444bd1af4cbe81ce9df9b6e52
venusmuthub-v1,venus-7f1786770ae32614,foldseek-family-cd60a298b3ec,0fb9b29e82b70ea4a4b400b7a00bee0b3e29cc6d9afb93827d35786353628cf3
venusmuthub-v1,venus-8372a9e4bb1e26bb,foldseek-family-c8c9221f431e,cd653bae107d3cc23f136d3777190a2dbece3f2b51cc5575692d759f9d3691f2
venusmuthub-v1,venus-83a26c7e9a3b44b0,foldseek-family-58ce0f9a0206,0e78390a8122faacd2f60bf50775dc47cc6c27d07809374203b7844e8bfc593c
venusmuthub-v1,venus-85368d807d9e50cd,foldseek-family-77439283ec4c,6a59ece603ed3aa9ca0554306193c21d82bcf2199abf8380455e4dd9754c890e
venusmuthub-v1,venus-8c837ded111ff685,foldseek-family-712de387160b,960b824f8ceb2698147b4345ead89d679975e543f7921191d468e028fb1fece6
venusmuthub-v1,venus-9357562029b4557a,foldseek-family-fef1b1ef408f,7c970ccf1af31e940f725767dbeaab2332eeec99111c094f014c9d90d748b73b
venusmuthub-v1,venus-a60540654b3cbbf9,foldseek-family-9cd5676bfcd7,d68f9d7975722f72ddff66770a4272f8499a1d51fa43f37000f2661a4d2e18ee
venusmuthub-v1,venus-aae92adf06e389cd,foldseek-family-6df6dfd5fbfc,c0020ae13289cf2b08e34d23bab5bcb39257344ea481b0c61960257269862c40
venusmuthub-v1,venus-ad4f94972c4850d0,foldseek-family-fac529e5f372,f5a726bb4578280470075368300162a62e725c8630efecdfe47f4ac7391768c0
venusmuthub-v1,venus-b09ae7265d5add56,foldseek-family-ec519998f419,a3619cab28cd2f945cb57a3acce179a0a9f23194187022dfbcde65c28d019d17
venusmuthub-v1,venus-b14a3532d287755b,foldseek-family-49700ebb92f0,5fc0244718ec3698868325bcdcb703ac63df4e75e6d1df3a79d3e9663834770c
venusmuthub-v1,venus-b1ee988208ad234a,foldseek-family-44c54c8b5b4e,c6794ac07029b9f52266d86d7e8f7aa32d9f4f18b5704baf86f355c4d8c29e46
venusmuthub-v1,venus-b2c012e22fa464aa,foldseek-family-0857517c095d,626a35f3860940d8fed1c04c750ec2df29bccfb75da197d7a1e27cbe68415552
venusmuthub-v1,venus-b41bf48f310c59c1,foldseek-family-9e3881e297db,8d1b6ad1c7425683f87a32b3a65914cd6af45171d9578b4329b0f8679c42b7fa
venusmuthub-v1,venus-b967cccca11973b6,foldseek-family-d0bbf0c3fade,fa4e2de80e82ad3dfa925968d489f993adc391da85b99dbe14b4a31f23316b49
venusmuthub-v1,venus-ba70e13e9f086bea,foldseek-family-06380d76225c,c6c73599a42ce0d65217c0a90f76abc1b6bf9a8aa6be37bdd8bd13062e30f51b
venusmuthub-v1,venus-ba768a97843a2ef2,foldseek-family-c49f8c2e31bb,9a5b3f59803d26bde1a96f5a15fcbda5e223db99ff5af58ac17c53351bfb428d
venusmuthub-v1,venus-bce692cd15f4091a,foldseek-family-85a7a66468b3,45cdade1b3cdc01f2396d4dbf328eff0c7a169d08f5640652dccebf4cb5877e5
venusmuthub-v1,venus-befc2489e9745489,foldseek-family-203f82f84d71,22d8b90adfc0b6627d63de28313c8f90fb220c90c78e6d5094853f7b711e0897
venusmuthub-v1,venus-bff43a6e4a79b5f8,foldseek-family-77c0cfc96728,dd872ed7cea54a9a367d91204a30b462eb3ac11f9abf9c8ee0c1af7bfeee1ed1
venusmuthub-v1,venus-c0ca168b53919943,foldseek-family-baa8b5a4bba0,86d264cc8cb8762b65f86f344746872c1a7e3ddaccff26265bf95e2c330acc4d
venusmuthub-v1,venus-c3600923ab93ac4e,foldseek-family-d0bbf0c3fade,fb9f41f122337726a77087f7f28d1d4d5d113bdf418a1de80add34e8ded337ee
venusmuthub-v1,venus-c71bd410457488cf,foldseek-family-5c79a10dab82,e3e875f287171a9592ac1840c12138ec4cba9ca7ad246fe28bca4603a66ab027
venusmuthub-v1,venus-c7eb0ffd0c784af8,foldseek-family-466e6b7a4cdc,4a3a54c1295cb98293568769c2e2090a487e78e98719018c492877a15859d2e6
venusmuthub-v1,venus-cbc03f40f9753339,foldseek-family-db51fe66d8cd,0880201c08c1cfbe69f283ea069a59642fe5281793d16f7bdbe0b12f76f2785a
venusmuthub-v1,venus-cf2e570131b80556,foldseek-family-855cff8dac2a,a20c53c16eb1ae4f7da4d98610023c6ae1fc666e4a2c873cfc39bab31c1a9245
venusmuthub-v1,venus-d0585182abfe2660,foldseek-family-8e77b8b458f8,878bc1f7a4621227398418a165598bceef9affb293316e9c4b22f73a43598d19
venusmuthub-v1,venus-d5b579600238875d,foldseek-family-b641b276b02d,394d8165100f71d038bdd5aecc7271bb5e1c4b834a58bfc42054e4ecff881c02
venusmuthub-v1,venus-d7597d795a65b040,foldseek-family-429fa8fca35a,e64aa1607f347d510adc73bc99f44fb974724aa4b07293ffb8cbdee1d2014e28
venusmuthub-v1,venus-d98b2269ed529294,foldseek-family-cbe6b8abc23c,bf383f9d8c48cbdbddb57c42b7c3728ede02d8f253d231273df48cfbf031667e
venusmuthub-v1,venus-db6f99c2f0c1c621,foldseek-family-a28a7a1c890d,af5f3e5f798737fff0fe65361c4b417065c0f6a3a400c09f45a8723509c77476
venusmuthub-v1,venus-db874159a334ddcf,foldseek-family-7e1892c3ff8e,643184e4400cf0989e2c07078c599fc97a7f71033dc02e75bc2c68ccaf89158e
venusmuthub-v1,venus-de4763156d0659c0,foldseek-family-3ffa6f544159,a465db40c2a58fa13778af3cf23b7ed32872342db1eaaa1c70141f355fba1aac
venusmuthub-v1,venus-e106cf9431361c23,foldseek-family-e0c4ed503980,245c3103a9881da6a55572e4f8cb467549048862fb2aeac76f298576f39d4aaa
venusmuthub-v1,venus-e2c390013035df74,foldseek-family-cde8ba45ef17,c2cb71b4fe7122d9409b36593c09d1a6ab10b79ccaf8758c55e113820fb08a11
venusmuthub-v1,venus-e534b07a29d6ecf2,foldseek-family-fc30977cd90a,352c9cb4be648b4686282eece0a9a17eb724bc8824a4bebafabc8a7acda40aa4
venusmuthub-v1,venus-e67b2509cf424b88,foldseek-family-d0bbf0c3fade,ccb2f32fca8535829ceaab0b0d8f803ef9230121f323d20d739177c25ffaecd1
venusmuthub-v1,venus-e882ec45e80e2ece,foldseek-family-a1e70c29ffa8,b5261fcf51e3334400b79cfe9aa009e55f494dff82c3749171d85e98751ca16d
venusmuthub-v1,venus-ee4abb868ebd5357,foldseek-family-8f56553c1c88,d44ac8fa29ed72acdcf153e556bf42f1bba6174ade0d1a71014033bcd337d3c9
venusmuthub-v1,venus-f215fc047b4ec592,foldseek-family-36577fd3106e,185a2b17810b28ccec57239c4ea1ea93f0f0a5efa592e100e9515dd31987ad72
venusmuthub-v1,venus-f2eeeee6f8bc57e6,foldseek-family-3a71b20aca75,c5e466a7f40fa33ac5b1f8e62c1ed2ac7fabd38293a99acf7dff58cac4787aea
venusmuthub-v1,venus-f4124bbcd051f818,foldseek-family-9cd5676bfcd7,4d7795072d63f4520e6dfbef8246d3c2cf4157871cd9bccf04d425fb07d671d2
venusmuthub-v1,venus-f68755df0ab4af4d,foldseek-family-9bb15e3e4c51,41334f0a04ce8564d91c837875202e8fce53feb5d37790a1b4d4e8c87a316b81
venusmuthub-v1,venus-f6ad6a376a4ccae7,foldseek-family-318eeb527c03,0c43d0ab7f024124992aa032ede7b0872f19a4b2ab4f40a301b317fb623430cd
venusmuthub-v1,venus-fb1d8ed35888b3e5,foldseek-family-a995f7e9a325,fdbe506b14ca40826b434d713e1bf15563c20721b2f5a419ab1463d383e525d7
venusmuthub-v1,venus-fb40294d4c662251,foldseek-family-ef5c825a1760,ebc8554129385ba64e8d9afeb27e7f9fb64e8c6e15bbc75f20c8fa5f8ce712e3
venusmuthub-v1,venus-fdef8e3435880467,foldseek-family-2aff3b49294a,570f600d8f6400ba1583c5f35e641304aa0734d45f18aeb711df2716b842c746
