assay_id,uniprot_id,taxon,coarse_selection_type,model,n_seeds,random_spearman,position_spearman,subset_spearman_difference,random_normalized_rmse,position_normalized_rmse,subset_normalized_rmse_difference
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Human,Expression,ESM2_35M,10,0.43142934767227087,0.4404272532295536,-0.008997905557282793,11.0970109639031,11.250886508850673,-0.15387554494757366
HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,Human,Activity,ESM2_35M,10,0.3777779167790326,0.38680345988602255,-0.009025543106989914,12.657017992227924,12.858018456189063,-0.2010004639611381
MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,Eukaryote,Stability,ESM2_35M,10,0.419040445791617,0.42807936491573423,-0.009038919124117228,2.078570749473291,2.147829065052817,-0.06925831557952618
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,Activity,ESM2_35M,10,0.4993486309062901,0.508752322966824,-0.009403692060533958,1.0637693521072529,1.028318562133038,0.03545078997421462
S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,Human,Expression,ESM2_35M,10,0.5421604345457414,0.5520545852106636,-0.009894150664922174,2.2466121788584337,2.221431314439161,0.02518086441927241
DYR_ECOLI_Nguyen_2023,DYR_ECOLI,Prokaryote,OrganismalFitness,ESM2_35M,10,0.5181640894528052,0.5281351401052439,-0.009971050652438623,19.03722925399078,18.829709386056788,0.20751986793399482
HSP82_YEAST_Flynn_2019,HSP82_YEAST,Eukaryote,OrganismalFitness,ESM2_35M,10,0.09833416180921017,0.1083696186061756,-0.010035456796965436,7.559650788941101,7.565925646388839,-0.00627485744773697
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,ESM2_35M,10,0.24215013023916643,0.2525865302481476,-0.010436400008981125,2.113307360490757,2.071532819192108,0.041774541298649395
Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,Prokaryote,Activity,ESM2_35M,10,0.22881265834037068,0.23957641788655173,-0.010763759546181046,2.5172620130836774,2.549366481039119,-0.03210446795544166
SRC_HUMAN_Ahler_2019,SRC_HUMAN,Human,Activity,ESM2_35M,10,0.47993167075385745,0.49090284844820087,-0.010971177694343354,4.737530789957171,4.750043252766808,-0.012512462809637182
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,Human,OrganismalFitness,ESM2_35M,10,0.3677612160244247,0.37901707901368636,-0.011255862989261645,8.211838612918312,8.311026996352766,-0.09918838343445238
CCR5_HUMAN_Gill_2023,CCR5_HUMAN,Human,Binding,ESM2_35M,10,0.35413061521792377,0.36548981972305594,-0.011359204505132198,7.283410089304044,7.074245564323229,0.20916452498081445
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,Prokaryote,OrganismalFitness,ESM2_35M,10,0.5199778102137383,0.5316943169236006,-0.01171650670986223,1.157843152137038,1.1455800575590238,0.012263094578014134
POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,Virus,OrganismalFitness,ESM2_35M,10,-0.05378957359637648,-0.04196940081317989,-0.0118201727831966,2.5356854243365836,2.519338536244896,0.01634688809168745
MSH2_HUMAN_Jia_2020,MSH2_HUMAN,Human,OrganismalFitness,ESM2_35M,10,0.34412407354947777,0.3571477306202707,-0.013023657070792954,2.9832630387017534,2.9748802425738696,0.008382796127884128
RNC_ECOLI_Weeks_2023,RNC_ECOLI,Prokaryote,Activity,ESM2_35M,10,0.5467214262988194,0.5601592339611712,-0.013437807662351841,7.342332721326876,7.410910125185457,-0.06857740385858016
CBPA2_HUMAN_Tsuboyama_2023_1O6X,CBPA2_HUMAN,Human,Stability,ESM2_35M,10,0.3624461819925245,0.376344594901606,-0.013898412909081526,1.1662125628146658,1.1227121320914148,0.04350043072325084
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Prokaryote,Stability,ESM2_35M,10,0.09708250726318284,0.11152281446307147,-0.014440307199888636,2.315948836396296,2.221931819657372,0.09401701673892346
POLG_HCVJF_Qi_2014,POLG_HCVJF,Virus,OrganismalFitness,ESM2_35M,10,0.1376902527420668,0.15329237584070438,-0.015602123098637538,2.63949498807492,2.765439669322865,-0.1259446812479446
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,Stability,ESM2_35M,10,0.6364359790656731,0.6526397272735489,-0.016203748207875825,2.0474707803379113,1.999551606185546,0.04791917415236539
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,ESM2_35M,10,0.005803226045008762,0.022669528769766932,-0.01686630272475817,2.8223812155311157,2.838226625651385,-0.01584541012026932
NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,Human,Stability,ESM2_35M,10,0.6463952223967412,0.6644176712874248,-0.018022448890683617,7.208692368623373,6.609040307428016,0.5996520611953576
CBS_HUMAN_Sun_2020,CBS_HUMAN,Human,OrganismalFitness,ESM2_35M,10,0.21601289295696482,0.23417847329666025,-0.018165580339695415,8.304310898998287,8.292563003254173,0.011747895744113102
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Virus,OrganismalFitness,ESM2_35M,10,-0.016391577914558392,0.0020461782475512448,-0.018437756162109638,6.139343544840805,6.665509770658959,-0.5261662258181543
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,Eukaryote,Stability,ESM2_35M,10,0.45598512964410476,0.4748125186446222,-0.018827389000517364,2.4732895630946157,2.323916894355202,0.14937266873941374
MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,Eukaryote,Stability,ESM2_35M,10,0.4765583745459906,0.49610831728412086,-0.01954994273813021,2.627946936330307,2.443937395961308,0.18400954036899905
A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,Virus,OrganismalFitness,ESM2_35M,10,-0.06784504465246631,-0.047806353917485944,-0.02003869073498037,2.898268934513138,3.0151675930958803,-0.1168986585827422
SPG1_STRSG_Olson_2014,SPG1_STRSG,Prokaryote,Binding,ESM2_35M,10,0.2282770836328872,0.2500049134134154,-0.021727829780528184,3.409933226666472,3.294981865088679,0.11495136157779284
RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,Prokaryote,Stability,ESM2_35M,10,0.3313586020182131,0.3533636678566666,-0.022005065838453537,2.186809614385947,2.151862390516758,0.03494722386918887
IF1_ECOLI_Kelsic_2016,IF1_ECOLI,Prokaryote,OrganismalFitness,ESM2_35M,10,0.474190803193825,0.4967638750469412,-0.022573071853116217,18.163578023661465,19.33933165655972,-1.1757536328982554
HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,Human,OrganismalFitness,ESM2_35M,10,0.29640866493939705,0.31972254812863515,-0.023313883189238105,3.9086190513492935,4.009610071409356,-0.10099102006006215
OTC_HUMAN_Lo_2023,OTC_HUMAN,Human,Activity,ESM2_35M,10,0.41398381432564213,0.43730779538862696,-0.023323981062984844,8.579285934020144,8.624032041002517,-0.04474610698237349
CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,Eukaryote,Stability,ESM2_35M,10,0.4614405313560013,0.4859318155058038,-0.024491284149802412,6.349084438377251,6.435615892936457,-0.08653145455920494
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Human,Stability,ESM2_35M,10,0.16070317576955334,0.1853917356292175,-0.024688559859664182,1.3681089882240374,1.4132630787017706,-0.045154090477733444
CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,Prokaryote,Activity,ESM2_35M,10,-0.048938133245797516,-0.022798497562297144,-0.026139635683500372,1.5154514502800613,1.5684350038139787,-0.05298355353391735
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,Prokaryote,OrganismalFitness,ESM2_35M,10,0.23210003417966255,0.25835377617574523,-0.026253741996082675,1.966565503331169,1.9686523722320346,-0.002086868900865624
KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,Prokaryote,OrganismalFitness,ESM2_35M,10,0.256801445766739,0.28535530688308947,-0.02855386111635038,4.217925859589693,4.236001258417575,-0.018075398827881718
SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,Human,OrganismalFitness,ESM2_35M,10,0.24398133574031372,0.27355305442174416,-0.029571718681430437,6.721510551205223,6.72750524995628,-0.005994698751056493
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,Prokaryote,Stability,ESM2_35M,10,0.4178178042614662,0.44751632872329167,-0.029698524461825453,2.489741417967089,2.3165997916292578,0.17314162633783126
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,Virus,OrganismalFitness,ESM2_35M,10,0.20097278551695763,0.2313991211194589,-0.030426335602501298,1.023910737584055,1.015147662973011,0.008763074611044152
PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,Human,Stability,ESM2_35M,10,0.6253097680535356,0.6559734161446429,-0.030663648091107425,4.023462768137517,4.442638519486165,-0.4191757513486477
POLG_DEN26_Suphatrakul_2023,POLG_DEN26,Virus,OrganismalFitness,ESM2_35M,10,0.007419119876099074,0.038712630897398646,-0.031293511021299576,1.8069548571098797,1.766716488600371,0.04023836850950866
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,Eukaryote,OrganismalFitness,ESM2_35M,10,0.04456256499813589,0.07612910573380664,-0.03156654073567076,88.87869163615947,93.78184073887597,-4.9031491027165
PABP_YEAST_Melamed_2013,PABP_YEAST,Eukaryote,OrganismalFitness,ESM2_35M,10,0.5040626326587677,0.5366870893957569,-0.032624456736989244,14.777791018383743,14.56147754446244,0.21631347392130335
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,Prokaryote,Stability,ESM2_35M,10,0.17939456102643955,0.2123341952133238,-0.03293963418688424,1.3146062071647586,1.2223745068874474,0.09223170027731128
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,Activity,ESM2_35M,10,0.06495341474213497,0.10056783673188527,-0.035614421989750324,1.5987780714227777,1.5924612282120072,0.00631684321077044
SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,Virus,Binding,ESM2_35M,10,-0.02546272685106226,0.010375991760145772,-0.035838718611208034,1.2933922461910112,1.3055825394986846,-0.012190293307673161
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Human,Binding,ESM2_35M,10,0.6504250115324479,0.687110762207222,-0.0366857506747741,13.591462985622588,13.697025445673981,-0.10556246005139566
PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,Human,Activity,ESM2_35M,10,0.11690812249137314,0.15390449774110504,-0.03699637524973188,1.0767068640050275,1.0444488767223714,0.03225798728265596
PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,Human,Expression,ESM2_35M,10,0.27876034778069475,0.31646170183817607,-0.0377013540574813,13.527589371291223,13.074212511659985,0.4533768596312381
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,Human,Stability,ESM2_35M,10,0.24595731367241166,0.28374259195144796,-0.037785278279036306,1.5846147226234988,1.6432761547605583,-0.05866143213705939
SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,Virus,Expression,ESM2_35M,10,0.01596405720510117,0.0569751844081696,-0.04101112720306842,1.5213526120335181,1.5049787013882683,0.01637391064524991
R1AB_SARS2_Flynn_2022,R1AB_SARS2,Virus,OrganismalFitness,ESM2_35M,10,-0.04674807309071654,-0.004046730982335857,-0.04270134210838068,3.099502688669322,3.060983340131076,0.038519348538246276
ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,Human,Stability,ESM2_35M,10,0.30515075052481744,0.3500791954363942,-0.04492844491157677,6.155482802846878,6.214839092255106,-0.05935628940822877
HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,Virus,Stability,ESM2_35M,10,0.4339082161164541,0.4820150944531137,-0.048106878336659595,1.5980338952372226,1.5673865434170455,0.03064735182017726
KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,Human,Expression,ESM2_35M,10,0.16771436225807107,0.21927287031858173,-0.051558508060510655,4.231791172959801,4.045121248397943,0.18666992456185705
RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,Eukaryote,Stability,ESM2_35M,10,0.5488069994521607,0.6013962774611261,-0.052589278008965436,2.5549195715022326,2.6502169933649253,-0.09529742186269274
A4_HUMAN_Seuma_2022,A4_HUMAN,Human,Stability,ESM2_35M,10,0.38825061525840854,0.4473121467478591,-0.05906153148945057,1.398454847845253,1.3400593231907287,0.0583955246545242
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,ESM2_35M,10,0.35383508550136406,0.41292749357749237,-0.059092408076128325,7.443988627109567,7.279167519505327,0.16482110760424112
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Prokaryote,Stability,ESM2_35M,10,0.18370620680919647,0.24471994686870366,-0.061013740059507215,1.5458241479771835,1.4771127202416952,0.06871142773548818
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Eukaryote,Binding,ESM2_35M,10,0.5196038205686263,0.580704062477474,-0.06110024190884762,12.499681587973555,13.264859199072262,-0.7651776110987066
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,Prokaryote,Stability,ESM2_35M,10,0.17999146649810369,0.30044103487273677,-0.12044956837463305,2.3119008721933936,2.2563400598667718,0.05556081232662184
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,Human,Stability,ESM2_3B,10,0.4871084351114514,0.3212697242599459,0.1658387108515055,5.134189197879932,5.412948740284139,-0.2787595424042073
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,Virus,Stability,ESM2_3B,10,0.6123626200598331,0.503861148034186,0.108501472025647,5.745330547938984,5.466695760804295,0.2786347871346897
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,Human,Stability,ESM2_3B,10,0.5535371975024825,0.446853412070657,0.10668378543182544,7.026338005880724,7.541516649460815,-0.5151786435800894
PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,Human,Stability,ESM2_3B,10,0.629726913331419,0.5285608164754027,0.10116609685601627,4.900234209317604,4.978389331011067,-0.07815512169346381
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,Virus,Stability,ESM2_3B,10,0.5996524441635062,0.5150665240739734,0.0845859200895329,3.969715443106881,3.8393856147009964,0.1303298284058842
PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,Human,Stability,ESM2_3B,10,0.23379877295644605,0.15410197252302815,0.07969680043341787,11.250313192869125,11.458758527588316,-0.20844533471919052
RL40A_YEAST_Roscoe_2014,RL40A_YEAST,Eukaryote,Activity,ESM2_3B,10,0.4310986429988157,0.35379792796216925,0.07730071503664646,18.920032558904012,18.611613832263195,0.30841872664081543
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,Stability,ESM2_3B,10,0.5963030956829959,0.5224212820509075,0.07388181363208834,6.34801864647454,6.258178344268324,0.08984030220621583
SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,Prokaryote,Stability,ESM2_3B,10,0.19020616185559197,0.11637945391013413,0.07382670794545786,2.437575817026005,2.4241552989203443,0.013420518105660806
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,Human,Activity,ESM2_3B,10,0.4858251388289695,0.4155841763038273,0.07024096252514211,15.686358635877834,14.64518531619585,1.041173319681985
RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,Human,Expression,ESM2_3B,10,0.13109358949370783,0.061307133580178294,0.06978645591352953,27.401826377456636,27.661734769762244,-0.25990839230560925
GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,Eukaryote,Activity,ESM2_3B,10,0.09327933501505566,0.02407820037951761,0.06920113463553805,6.2164907405146135,6.260188083160755,-0.04369734264614174
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Human,Stability,ESM2_3B,10,0.5691148836216102,0.5004107134171093,0.06870417020450079,6.611925844356821,7.000589214645932,-0.388663370289111
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,Eukaryote,Stability,ESM2_3B,10,0.6071500462947087,0.5433103417950589,0.06383970449964986,5.728551883720334,5.896595682867996,-0.16804379914766213
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,Stability,ESM2_3B,10,0.3226344746541317,0.2595969519010305,0.06303752275310122,8.50870467111999,8.603491816057177,-0.09478714493718705
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,Stability,ESM2_3B,10,0.5288071075424705,0.46585233181732805,0.06295477572514249,3.764790266610823,3.8094467230024263,-0.04465645639160365
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,Eukaryote,Stability,ESM2_3B,10,0.5832426768094925,0.5207955494828518,0.06244712732664067,4.955522135428195,5.224248587957748,-0.26872645252955285
P84126_THETH_Chan_2017,P84126_THETH,Prokaryote,OrganismalFitness,ESM2_3B,10,0.5978889636604691,0.5392916053283631,0.058597358332105984,16.510413046643926,16.554056336936753,-0.04364329029282939
OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,Human,Stability,ESM2_3B,10,0.6613893530436004,0.6029326446178135,0.05845670842578693,4.3575550626384905,4.370204411744417,-0.012649349105926744
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,Eukaryote,Stability,ESM2_3B,10,0.6422012308573064,0.5858689603813853,0.05633227047592115,5.999166317114384,5.645207483563683,0.3539588335507006
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Human,Stability,ESM2_3B,10,0.36670416197975253,0.31135958150762943,0.05534458047212311,8.955409952190294,8.451216150022358,0.5041938021679374
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Eukaryote,Stability,ESM2_3B,10,0.5348651488013226,0.47968253756037615,0.055182611240946436,3.807626693769913,3.630668197939692,0.17695849583022144
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,Human,Expression,ESM2_3B,10,0.48694020088603196,0.4320356346795357,0.05490456620649622,18.917693998706547,19.071253281295807,-0.15355928258925963
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Prokaryote,OrganismalFitness,ESM2_3B,10,0.6183995918373661,0.5648665806313984,0.053533011205967804,3.428312130396507,3.534618847685921,-0.10630671728941428
ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,Prokaryote,Stability,ESM2_3B,10,0.33860272671286434,0.2865571284265607,0.05204559828630363,2.2835805042553696,2.224930208751954,0.05865029550341527
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,ESM2_3B,10,0.6421132175342312,0.5910211366182924,0.051092080915938844,6.803288476225331,6.734801195698383,0.06848728052694852
Q6WV12_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,Eukaryote,Activity,ESM2_3B,10,0.046579596894267196,-0.0038238236173154445,0.05040342051158264,3.4002800086681786,3.356366818235132,0.043913190433046756
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,Eukaryote,Activity,ESM2_3B,10,0.365718936614717,0.31556475805758244,0.050154178557134534,7.9150239094255515,7.853533067791164,0.06149084163438738
DYR_ECOLI_Thompson_2019,DYR_ECOLI,Prokaryote,OrganismalFitness,ESM2_3B,10,0.5107784491903589,0.4630575719499589,0.04772087724039999,8.268733122798483,8.153334051429571,0.1153990713689109
NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,Prokaryote,Stability,ESM2_3B,10,0.512304785696723,0.464807959302118,0.04749682639460508,4.660911669454721,4.384906343360462,0.2760053260942585
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,Human,Activity,ESM2_3B,10,0.5158172256872987,0.4687803844981053,0.047036841189193435,8.84911363127673,8.501902592962976,0.3472110383137522
ESTA_BACSU_Nutschel_2020,ESTA_BACSU,Prokaryote,Stability,ESM2_3B,10,0.2913375646120669,0.24497829748063235,0.04635926713143455,20.257786990095628,20.27804155756134,-0.02025456746571308
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,Human,OrganismalFitness,ESM2_3B,10,0.37942457267338464,0.33480227277593017,0.0446222998974545,29.030455062212184,28.65010472135332,0.38035034085886893
GAL4_YEAST_Kitzman_2015,GAL4_YEAST,Eukaryote,OrganismalFitness,ESM2_3B,10,0.6716295892527027,0.6315037847449408,0.04012580450776192,0.9486531944296596,0.9422253904361233,0.006427803993536418
MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,Eukaryote,Stability,ESM2_3B,10,0.42974801751324215,0.3904496508098231,0.03929836670341903,4.061957104208618,4.1411734984934165,-0.07921639428479779
ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,Prokaryote,Activity,ESM2_3B,10,0.13780888966692412,0.09908893081778467,0.03871995884913943,8.586029068418538,8.240984056148397,0.34504501227014117
KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,Human,Activity,ESM2_3B,10,0.4693523734402187,0.43307333526738506,0.03627903817283368,25.060144223761036,24.75247386786416,0.3076703558968756
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,Human,OrganismalFitness,ESM2_3B,10,0.23737736036618856,0.201891298314556,0.03548606205163256,21.979249759788154,22.089830997113292,-0.11058123732514105
SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,Human,Stability,ESM2_3B,10,0.6005674395888008,0.5652030100605747,0.03536442952822595,4.01190377552722,3.9578650172913745,0.054038758235845565
DLG4_HUMAN_Faure_2021,DLG4_HUMAN,Human,OrganismalFitness,ESM2_3B,10,0.43626472093658464,0.40112170099667777,0.03514301993990685,31.298748980715356,30.919868163756053,0.3788808169593011
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,Virus,OrganismalFitness,ESM2_3B,10,0.41758925123555546,0.3827530774818621,0.03483617375369335,8.697129335932104,8.711271467042069,-0.014142131109965561
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Eukaryote,Stability,ESM2_3B,10,0.5533461811280693,0.5185429846870917,0.03480319644097758,3.33630682835077,3.394345278874718,-0.05803845052394796
SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,Eukaryote,Stability,ESM2_3B,10,0.6597194043379873,0.6267687727155934,0.0329506316223939,2.9188657670430844,2.502149568234718,0.41671619880836647
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Prokaryote,Stability,ESM2_3B,10,0.39182299939676296,0.3592427754886067,0.03258022390815622,4.058732483258229,3.9252179981481667,0.13351448511006217
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,Human,Stability,ESM2_3B,10,0.48474745107230743,0.4531317549938465,0.03161569607846097,7.481850629022501,7.402269902049942,0.07958072697256036
PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,Human,Stability,ESM2_3B,10,0.4184606277250942,0.38746756745815114,0.030993060266943068,10.134987498796194,9.990386625571386,0.1446008732248087
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,Human,OrganismalFitness,ESM2_3B,10,0.655528677035642,0.6245915734267998,0.030937103608842137,15.610022698374337,14.488990867574852,1.121031830799481
NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,Human,Expression,ESM2_3B,10,0.5874286687659023,0.5565142416270137,0.030914427138888655,15.977091977309332,15.531801307719618,0.44529066958971447
TRPC_THEMA_Chan_2017,TRPC_THEMA,Prokaryote,OrganismalFitness,ESM2_3B,10,0.46530178658834204,0.4348832348597675,0.030418551728574567,14.430683174351014,14.107449409811954,0.32323376453905917
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,Eukaryote,Stability,ESM2_3B,10,0.6271593554782048,0.5985186368469051,0.028640718631299612,9.416186710038968,9.411995738103695,0.004190971935272891
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,Human,OrganismalFitness,ESM2_3B,10,0.5118543780213303,0.4842142783222716,0.027640099699058666,8.290373876682029,8.235513031815383,0.054860844866644956
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Eukaryote,Stability,ESM2_3B,10,0.42762336097008646,0.40003416922366863,0.02758919174641785,5.361989700818723,5.623316204383279,-0.2613265035645562
RL40A_YEAST_Mavor_2016,RL40A_YEAST,Eukaryote,OrganismalFitness,ESM2_3B,10,0.45039918059543094,0.4249102621664769,0.025488918428954087,38.37991540700123,37.654020862064975,0.7258945449362472
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Human,OrganismalFitness,ESM2_3B,10,0.1905810279241117,0.16542453067813614,0.025156497245975552,43.37904770993909,43.62073426680128,-0.24168655686218798
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,Virus,OrganismalFitness,ESM2_3B,10,0.019042238104868887,-0.006070449767913498,0.025112687872782386,2.209227582979593,2.241679976594411,-0.032452393614818754
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,Eukaryote,Stability,ESM2_3B,10,0.5993189918370997,0.5745789873436944,0.024740004493405316,2.403684322718813,2.3493912234206356,0.05429309929817794
Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,Prokaryote,Activity,ESM2_3B,10,0.4401660518245255,0.4156011990149266,0.024564852809598952,4.796682577756005,4.949882975098131,-0.15320039734212515
RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,Human,Stability,ESM2_3B,10,0.3392276942497855,0.31484332501596934,0.024384369233816185,9.010881510885351,9.386269913380424,-0.37538840249507216
VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,Virus,Stability,ESM2_3B,10,0.5956341089691052,0.5713962367549802,0.024237872214125,2.450719858359392,2.420026832293856,0.030693026065535877
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Prokaryote,OrganismalFitness,ESM2_3B,10,0.5862437934437935,0.5629801028097452,0.02326369063404825,8.404812144406062,8.492673273842405,-0.08786112943634397
NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,Human,Activity,ESM2_3B,10,0.721978003112983,0.698967371945522,0.023010631167460927,15.743436788381327,15.479140431551377,0.26429635682995267
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,Human,Binding,ESM2_3B,10,0.18517145351125294,0.1626258876012342,0.02254556591001875,6.1085290157925165,6.3881498461246995,-0.27962083033218327
R1AB_SARS2_Flynn_2022,R1AB_SARS2,Virus,OrganismalFitness,ESM2_3B,10,0.4962939077429578,0.47494603300012733,0.021347874742830415,16.413218247630788,16.18710176951287,0.22611647811791863
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Human,OrganismalFitness,ESM2_3B,10,0.4172865792800586,0.3961157496328255,0.021170829647233123,18.74456175182204,19.32102451216251,-0.5764627603404676
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Eukaryote,Stability,ESM2_3B,10,0.7178715821812596,0.6969111719797393,0.020960410201520202,5.948754643398527,6.083603184928319,-0.13484854152979145
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Prokaryote,OrganismalFitness,ESM2_3B,10,0.5700480223432154,0.549642960700624,0.020405061642591416,25.320247346044663,25.503936543439046,-0.18368919739438283
PA_I34A1_Wu_2015,PA_I34A1,Virus,OrganismalFitness,ESM2_3B,10,0.06788384716155575,0.048670515245822055,0.019213331915733697,2.5761792436967683,2.586075816552063,-0.009896572855294971
