assay_id,uniprot_id,split,source_variants,score_variants,matched_variants,duplicate_score_variants,dms_score_max_abs_difference,Embeddings - Augmented - ESM1v_predictions_finite,ProteinNPT_predictions_finite,Kermut_predictions_finite,eligible,exclusion_reasons
RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,contiguous_position,975,1332,975,0,4.440892098500626e-16,975,975,975,True,
RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,modulo_position,975,1332,975,0,4.440892098500626e-16,975,975,975,True,
RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,random_variant,975,1332,975,0,4.440892098500626e-16,975,975,975,True,
RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,contiguous_position,988,1261,988,0,4.440892098500626e-16,988,988,988,True,
RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,modulo_position,988,1261,988,0,4.440892098500626e-16,988,988,988,True,
RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,random_variant,988,1261,988,0,4.440892098500626e-16,988,988,988,True,
RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,contiguous_position,1195,2278,1195,0,4.440892098500626e-16,1195,1195,1195,True,
RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,modulo_position,1195,2278,1195,0,4.440892098500626e-16,1195,1195,1195,True,
RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,random_variant,1195,2278,1195,0,4.440892098500626e-16,1195,1195,1195,True,
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,contiguous_position,798,1019,798,0,8.881784197001252e-16,798,798,798,True,
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,modulo_position,798,1019,798,0,8.881784197001252e-16,798,798,798,True,
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,random_variant,798,1019,798,0,8.881784197001252e-16,798,798,798,True,
RDRP_I33A0_Li_2023,RDRP_I33A0,contiguous_position,12003,12003,12003,0,0.0,12003,12003,12003,True,
RDRP_I33A0_Li_2023,RDRP_I33A0,modulo_position,12003,12003,12003,0,0.0,12003,12003,12003,True,
RDRP_I33A0_Li_2023,RDRP_I33A0,random_variant,12003,12003,12003,0,0.0,12003,12003,12003,True,
REV_HV1H2_Fernandes_2016,REV_HV1H2,contiguous_position,2147,2147,2147,0,0.0,2147,2147,2147,True,
REV_HV1H2_Fernandes_2016,REV_HV1H2,modulo_position,2147,2147,2147,0,0.0,2147,2147,2147,True,
REV_HV1H2_Fernandes_2016,REV_HV1H2,random_variant,2147,2147,2147,0,0.0,2147,2147,2147,True,
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,contiguous_position,969,1326,969,0,0.0,969,969,969,True,
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,modulo_position,969,1326,969,0,0.0,969,969,969,True,
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,random_variant,969,1326,969,0,0.0,969,969,969,True,
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,contiguous_position,1121,1461,1121,0,4.440892098500626e-16,1121,1121,1121,True,
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,modulo_position,1121,1461,1121,0,4.440892098500626e-16,1121,1121,1121,True,
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,random_variant,1121,1461,1121,0,4.440892098500626e-16,1121,1121,1121,True,
RL40A_YEAST_Mavor_2016,RL40A_YEAST,contiguous_position,1253,1253,1253,0,0.0,1253,1253,1253,True,
RL40A_YEAST_Mavor_2016,RL40A_YEAST,modulo_position,1253,1253,1253,0,0.0,1253,1253,1253,True,
RL40A_YEAST_Mavor_2016,RL40A_YEAST,random_variant,1253,1253,1253,0,0.0,1253,1253,1253,True,
RL40A_YEAST_Roscoe_2013,RL40A_YEAST,contiguous_position,1195,1195,1195,0,0.0,1195,1195,1195,True,
RL40A_YEAST_Roscoe_2013,RL40A_YEAST,modulo_position,1195,1195,1195,0,0.0,1195,1195,1195,True,
RL40A_YEAST_Roscoe_2013,RL40A_YEAST,random_variant,1195,1195,1195,0,0.0,1195,1195,1195,True,
RL40A_YEAST_Roscoe_2014,RL40A_YEAST,contiguous_position,1380,1380,1380,0,0.0,1380,1380,1380,True,
RL40A_YEAST_Roscoe_2014,RL40A_YEAST,modulo_position,1380,1380,1380,0,0.0,1380,1380,1380,True,
RL40A_YEAST_Roscoe_2014,RL40A_YEAST,random_variant,1380,1380,1380,0,0.0,1380,1380,1380,True,
RNC_ECOLI_Weeks_2023,RNC_ECOLI,contiguous_position,4277,4277,4277,0,0.0,4277,4277,4277,True,
RNC_ECOLI_Weeks_2023,RNC_ECOLI,modulo_position,4277,4277,4277,0,0.0,4277,4277,4277,True,
RNC_ECOLI_Weeks_2023,RNC_ECOLI,random_variant,4277,4277,4277,0,0.0,4277,4277,4277,True,
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,contiguous_position,1124,1459,1124,0,8.881784197001252e-16,1124,1124,1124,True,
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,modulo_position,1124,1459,1124,0,8.881784197001252e-16,1124,1124,1124,True,
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,random_variant,1124,1459,1124,0,8.881784197001252e-16,1124,1124,1124,True,
RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,contiguous_position,1195,1195,1195,0,4.440892098500626e-16,1195,1195,1195,True,
RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,modulo_position,1195,1195,1195,0,4.440892098500626e-16,1195,1195,1195,True,
RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,random_variant,1195,1195,1195,0,4.440892098500626e-16,1195,1195,1195,True,
S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,contiguous_position,9803,9803,9803,0,0.0,9803,9803,9803,True,
S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,modulo_position,9803,9803,9803,0,0.0,9803,9803,9803,True,
S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,random_variant,9803,9803,9803,0,0.0,9803,9803,9803,True,
S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,contiguous_position,10094,10094,10094,0,0.0,10094,10094,10094,True,
S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,modulo_position,10094,10094,10094,0,0.0,10094,10094,10094,True,
S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,random_variant,10094,10094,10094,0,0.0,10094,10094,10094,True,
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,contiguous_position,679,965,679,0,4.440892098500626e-16,679,679,679,True,
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,modulo_position,679,965,679,0,4.440892098500626e-16,679,679,679,True,
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,random_variant,679,965,679,0,4.440892098500626e-16,679,679,679,True,
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,contiguous_position,1025,1025,1025,0,2.220446049250313e-16,1025,1025,1025,True,
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,modulo_position,1025,1025,1025,0,2.220446049250313e-16,1025,1025,1025,True,
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,random_variant,1025,1025,1025,0,2.220446049250313e-16,1025,1025,1025,True,
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,contiguous_position,11576,11576,11576,0,0.0,11576,11576,11576,True,
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,modulo_position,11576,11576,11576,0,0.0,11576,11576,11576,True,
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,random_variant,11576,11576,11576,0,0.0,11576,11576,11576,True,
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,contiguous_position,1212,1212,1212,0,4.440892098500626e-16,1212,1212,1212,True,
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,modulo_position,1212,1212,1212,0,4.440892098500626e-16,1212,1212,1212,True,
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,random_variant,1212,1212,1212,0,4.440892098500626e-16,1212,1212,1212,True,
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,contiguous_position,834,2770,834,0,8.881784197001252e-16,834,834,834,True,
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,modulo_position,834,2770,834,0,8.881784197001252e-16,834,834,834,True,
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,random_variant,834,2770,834,0,8.881784197001252e-16,834,834,834,True,
SERC_HUMAN_Xie_2023,SERC_HUMAN,contiguous_position,1914,1914,1914,0,0.0,1914,1914,1914,True,
SERC_HUMAN_Xie_2023,SERC_HUMAN,modulo_position,1914,1914,1914,0,0.0,1914,1914,1914,True,
SERC_HUMAN_Xie_2023,SERC_HUMAN,random_variant,1914,1914,1914,0,0.0,1914,1914,1914,True,
SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,contiguous_position,10972,10972,10972,0,0.0,10972,10972,10972,True,
SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,modulo_position,10972,10972,10972,0,0.0,10972,10972,10972,True,
SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,random_variant,10972,10972,10972,0,0.0,10972,10972,10972,True,
SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,contiguous_position,1010,1010,1010,0,4.440892098500626e-16,1010,1010,1010,True,
SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,modulo_position,1010,1010,1010,0,4.440892098500626e-16,1010,1010,1010,True,
SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,random_variant,1010,1010,1010,0,4.440892098500626e-16,1010,1010,1010,True,
SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,contiguous_position,1035,2105,1035,0,4.440892098500626e-16,1035,1035,1035,True,
SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,modulo_position,1035,2105,1035,0,4.440892098500626e-16,1035,1035,1035,True,
SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,random_variant,1035,2105,1035,0,4.440892098500626e-16,1035,1035,1035,True,
SPG1_STRSG_Olson_2014,SPG1_STRSG,contiguous_position,1045,536962,1045,0,0.0,1045,1045,1045,True,
SPG1_STRSG_Olson_2014,SPG1_STRSG,modulo_position,1045,536962,1045,0,0.0,1045,1045,1045,True,
SPG1_STRSG_Olson_2014,SPG1_STRSG,random_variant,1045,536962,1045,0,0.0,1045,1045,1045,True,
SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,contiguous_position,1029,1451,1029,0,4.440892098500626e-16,1029,1029,1029,True,
SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,modulo_position,1029,1451,1029,0,4.440892098500626e-16,1029,1029,1029,True,
SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,random_variant,1029,1451,1029,0,4.440892098500626e-16,1029,1029,1029,True,
SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,contiguous_position,3802,3802,3802,0,0.0,3802,3802,3802,True,
SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,modulo_position,3802,3802,3802,0,0.0,3802,3802,3802,True,
SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,random_variant,3802,3802,3802,0,0.0,3802,3802,3802,True,
SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,contiguous_position,3798,3798,3798,0,0.0,3798,3798,3798,True,
SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,modulo_position,3798,3798,3798,0,0.0,3798,3798,3798,True,
SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,random_variant,3798,3798,3798,0,0.0,3798,3798,3798,True,
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,contiguous_position,1051,3201,1051,0,8.881784197001252e-16,1051,1051,1051,True,
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,modulo_position,1051,3201,1051,0,8.881784197001252e-16,1051,1051,1051,True,
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,random_variant,1051,3201,1051,0,8.881784197001252e-16,1051,1051,1051,True,
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,contiguous_position,707,707,707,0,4.440892098500626e-16,707,707,707,True,
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,modulo_position,707,707,707,0,4.440892098500626e-16,707,707,707,True,
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,random_variant,707,707,707,0,4.440892098500626e-16,707,707,707,True,
SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,contiguous_position,889,1583,889,0,4.440892098500626e-16,889,889,889,True,
SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,modulo_position,889,1583,889,0,4.440892098500626e-16,889,889,889,True,
SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,random_variant,889,1583,889,0,4.440892098500626e-16,889,889,889,True,
SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,contiguous_position,1211,1556,1211,0,4.440892098500626e-16,1211,1211,1211,True,
SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,modulo_position,1211,1556,1211,0,4.440892098500626e-16,1211,1211,1211,True,
SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,random_variant,1211,1556,1211,0,4.440892098500626e-16,1211,1211,1211,True,
SRC_HUMAN_Ahler_2019,SRC_HUMAN,contiguous_position,3372,3372,3372,0,0.0,3372,3372,3372,True,
SRC_HUMAN_Ahler_2019,SRC_HUMAN,modulo_position,3372,3372,3372,0,0.0,3372,3372,3372,True,
SRC_HUMAN_Ahler_2019,SRC_HUMAN,random_variant,3372,3372,3372,0,0.0,3372,3372,3372,True,
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,contiguous_position,3637,3637,3637,0,0.0,3637,3637,3637,True,
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,modulo_position,3637,3637,3637,0,0.0,3637,3637,3637,True,
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,random_variant,3637,3637,3637,0,0.0,3637,3637,3637,True,
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,contiguous_position,3366,3366,3366,0,0.0,3366,3366,3366,True,
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,modulo_position,3366,3366,3366,0,0.0,3366,3366,3366,True,
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,random_variant,3366,3366,3366,0,0.0,3366,3366,3366,True,
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,contiguous_position,1700,1700,1700,0,0.0,1700,1700,1700,True,
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,modulo_position,1700,1700,1700,0,0.0,1700,1700,1700,True,
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,random_variant,1700,1700,1700,0,0.0,1700,1700,1700,True,
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,contiguous_position,2497,2497,2497,0,0.0,2497,2497,2497,True,
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,modulo_position,2497,2497,2497,0,0.0,2497,2497,2497,True,
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,random_variant,2497,2497,2497,0,0.0,2497,2497,2497,True,
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,contiguous_position,1196,1196,1196,0,0.0,1196,1196,1196,True,
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,modulo_position,1196,1196,1196,0,0.0,1196,1196,1196,True,
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,random_variant,1196,1196,1196,0,0.0,1196,1196,1196,True,
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,contiguous_position,1577,1577,1577,0,0.0,1577,1577,1577,True,
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,modulo_position,1577,1577,1577,0,0.0,1577,1577,1577,True,
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,random_variant,1577,1577,1577,0,0.0,1577,1577,1577,True,
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,contiguous_position,621,1058,621,0,4.440892098500626e-16,621,621,621,True,
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,modulo_position,621,1058,621,0,4.440892098500626e-16,621,621,621,True,
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,random_variant,621,1058,621,0,4.440892098500626e-16,621,621,621,True,
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,contiguous_position,656,1279,656,0,4.440892098500626e-16,656,656,656,True,
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,modulo_position,656,1279,656,0,4.440892098500626e-16,656,656,656,True,
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,random_variant,656,1279,656,0,4.440892098500626e-16,656,656,656,True,
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,contiguous_position,1118,1479,1118,0,4.440892098500626e-16,1118,1118,1118,True,
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,modulo_position,1118,1479,1118,0,4.440892098500626e-16,1118,1118,1118,True,
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,random_variant,1118,1479,1118,0,4.440892098500626e-16,1118,1118,1118,True,
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,contiguous_position,3181,3181,3181,0,0.0,3181,3181,3181,True,
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,modulo_position,3181,3181,3181,0,0.0,3181,3181,3181,True,
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,random_variant,3181,3181,3181,0,0.0,3181,3181,3181,True,
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,contiguous_position,3648,3648,3648,0,0.0,3648,3648,3648,True,
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,modulo_position,3648,3648,3648,0,0.0,3648,3648,3648,True,
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,random_variant,3648,3648,3648,0,0.0,3648,3648,3648,True,
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,contiguous_position,562,562,562,0,0.0,562,562,562,True,
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,modulo_position,562,562,562,0,0.0,562,562,562,True,
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,random_variant,562,562,562,0,0.0,562,562,562,True,
TRPC_SACS2_Chan_2017,TRPC_SACS2,contiguous_position,1519,1519,1519,0,0.0,1519,1519,1519,True,
TRPC_SACS2_Chan_2017,TRPC_SACS2,modulo_position,1519,1519,1519,0,0.0,1519,1519,1519,True,
TRPC_SACS2_Chan_2017,TRPC_SACS2,random_variant,1519,1519,1519,0,0.0,1519,1519,1519,True,
TRPC_THEMA_Chan_2017,TRPC_THEMA,contiguous_position,1519,1519,1519,0,0.0,1519,1519,1519,True,
TRPC_THEMA_Chan_2017,TRPC_THEMA,modulo_position,1519,1519,1519,0,0.0,1519,1519,1519,True,
TRPC_THEMA_Chan_2017,TRPC_THEMA,random_variant,1519,1519,1519,0,0.0,1519,1519,1519,True,
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,contiguous_position,2563,2563,2563,0,0.0,2563,2563,2563,True,
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,modulo_position,2563,2563,2563,0,0.0,2563,2563,2563,True,
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,random_variant,2563,2563,2563,0,0.0,2563,2563,2563,True,
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,contiguous_position,1118,3622,1118,0,4.440892098500626e-16,1118,1118,1118,True,
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,modulo_position,1118,3622,1118,0,4.440892098500626e-16,1118,1118,1118,True,
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,random_variant,1118,3622,1118,0,4.440892098500626e-16,1118,1118,1118,True,
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,contiguous_position,899,899,899,0,0.0,899,899,899,True,
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,modulo_position,899,899,899,0,0.0,899,899,899,True,
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,random_variant,899,899,899,0,0.0,899,899,899,True,
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,contiguous_position,1094,1453,1094,0,4.440892098500626e-16,1094,1094,1094,True,
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,modulo_position,1094,1453,1094,0,4.440892098500626e-16,1094,1094,1094,True,
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,random_variant,1094,1453,1094,0,4.440892098500626e-16,1094,1094,1094,True,
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,contiguous_position,723,723,723,0,4.440892098500626e-16,723,723,723,True,
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,modulo_position,723,723,723,0,4.440892098500626e-16,723,723,723,True,
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,random_variant,723,723,723,0,4.440892098500626e-16,723,723,723,True,
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,contiguous_position,1202,2568,1202,0,4.440892098500626e-16,1202,1202,1202,True,
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,modulo_position,1202,2568,1202,0,4.440892098500626e-16,1202,1202,1202,True,
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,random_variant,1202,2568,1202,0,4.440892098500626e-16,1202,1202,1202,True,
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,contiguous_position,2695,2695,2695,0,0.0,2695,2695,2695,True,
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,modulo_position,2695,2695,2695,0,0.0,2695,2695,2695,True,
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,random_variant,2695,2695,2695,0,0.0,2695,2695,2695,True,
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,contiguous_position,697,697,697,0,0.0,697,697,697,True,
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,modulo_position,697,697,697,0,0.0,697,697,697,True,
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,random_variant,697,697,697,0,0.0,697,697,697,True,
VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,contiguous_position,1047,1047,1047,0,4.440892098500626e-16,1047,1047,1047,True,
VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,modulo_position,1047,1047,1047,0,4.440892098500626e-16,1047,1047,1047,True,
VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,random_variant,1047,1047,1047,0,4.440892098500626e-16,1047,1047,1047,True,
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,contiguous_position,928,1890,928,0,8.881784197001252e-16,928,928,928,True,
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,modulo_position,928,1890,928,0,8.881784197001252e-16,928,928,928,True,
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,random_variant,928,1890,928,0,8.881784197001252e-16,928,928,928,True,
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,contiguous_position,714,2300,714,0,4.440892098500626e-16,714,714,714,True,
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,modulo_position,714,2300,714,0,4.440892098500626e-16,714,714,714,True,
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,random_variant,714,2300,714,0,4.440892098500626e-16,714,714,714,True,
