panel_id,target_id,protein_id,sequence_sha256,sequence_length,family_id,exact_sequence_unseen,mmseqs_family_unseen,foldseek_structure_family_status,foldseek_structure_family_unseen,foldseek_structure_family_overlap_ids,pfam_clan_status,pfam_clan_unseen,pfam_clan_overlap_ids
human-domainome-v1,Q6XZF7_PF00018_242,Q6XZF7,207ac60b3980295ae56d60b4263f0a82a760756253723bea35ff5f0d9acc7730,63,confirmation-family-7bd4ebfadfcf,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q6XZF7_PF14604_147,Q6XZF7,a430be0ff59399882f58ba6a38c6dbb5ccfc2e331b17293b022f6af7a6787690,59,confirmation-family-7bd4ebfadfcf,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q6ZN01_PF02037_170,Q6ZN01,4c06b78641c9df24c4eec66164ea0ec647fcb1f552c6149ca5fc728fc31d380a,35,confirmation-family-0ed8ffac77e7,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q6ZSG1_PF13639_293,Q6ZSG1,033103878fcf44cbc527f92c91cac22a4232c23b4382772c7e1bac0bb22f426d,43,confirmation-family-5caef730cbd0,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q6ZVD7_PF10264_112,Q6ZVD7,6568ad8a540a8089c1dd5d38b96f88c11a18691d40501d8b69a3b07f5de98642,78,confirmation-family-eadd911d12bb,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q6ZWJ1_PF00397_493,Q6ZWJ1,b177c1a069367056c4db1e0526949b1af44a213c3b960dbba77dea52928f78b1,46,confirmation-family-5870b94d2d38,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q7L590_PF09329_383,Q7L590,7db83ca686392a5ec3f7180405f9560926d5d621de46c124105d4b880565b74a,45,confirmation-family-df6dbe204c07,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q7Z4I7_PF00412_13,Q7Z4I7,090d83a2fef3c61073e08bfce883900d883d9aaa9d4433ea9567170d40a3e20f,59,confirmation-family-803a5328b4ab,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q7Z5Q1_PF16366_513,Q7Z5Q1,8c24e9ba9fc8b31247d4295fe662e0450d664759404178efddf0ec03ecf1174b,63,confirmation-family-1e984ee5a605,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q7Z6B7_PF00018_744,Q7Z6B7,8db6a3fb276d6cf86ffbe8562a489f85a55a0521347e8106fabcfc70362be85e,58,confirmation-family-7bd4ebfadfcf,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q7Z6G8_PF00536_812,Q7Z6G8,6ca5256665d23e6e8a970d9500edc297680be48b0937f666e53309ec3068c004,62,confirmation-family-3fedf9a860a2,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q7Z6W7_PF00226_3,Q7Z6W7,f83eaa0af16b57e911ac717a061dfe154a09fc131a23d6a9ff04f5e6e0398ddd,64,confirmation-family-0492a8acc70c,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q7Z6Z7_PF00627_1316,Q7Z6Z7,53eb61d89e3dcd869ca1fe75256b93f9ff76179db0331b1d68f9c8531e08f9ac,41,confirmation-family-1e2f679f1efb,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q86UL8_PF00397_296,Q86UL8,ed6bc02608b42ca07a5aaed053ae25d4b075312ed7499d443354ec026d916b3e,45,confirmation-family-5870b94d2d38,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q86UL8_PF00595_1144,Q86UL8,dfa86e001c64ff712295bbc652d0233109f57eeb82399d288532a1240e61a7e5,84,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q86UL8_PF00595_601,Q86UL8,ca3aacfb458afdeacd1a193035070609868ee3a42cc1edd39f1694e20977ff18,82,confirmation-family-9d5806aab87c,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q86UL8_PF00595_774,Q86UL8,1cb570001d7793a8a003ca50cdaa4446abbb43724f99b18e3e96979dc256cfc5,88,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q86UP3_PF00046_2183,Q86UP3,7acd6cad6ae2324eaf9b2667c92bc680ecfb66c8043c1da16487f4ed459e1990,56,confirmation-family-a11ce8dfeaeb,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q86UP3_PF00046_2562,Q86UP3,7213da396ca6364c500497f0ae31b5bcae92482ef54e64b1f76932de27ba6b12,56,confirmation-family-a11ce8dfeaeb,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q86VP1_PF18112_729,Q86VP1,7a9750a516c16467c40e9eca36a6a391558e61f7cfda72b2a4ecbc1ac04874ff,26,confirmation-family-9e7a9cac24f7,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q86WN1_PF14604_467,Q86WN1,de95430d59968f67a0e699c2560225af359cd471010568b06cb657c0a57679d1,62,confirmation-family-7bd4ebfadfcf,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q86XN8_PF00013_273,Q86XN8,077dc91450bf2bd8ee775eb8ccc802436f7a271d52248f0c81b76a96e8702a95,68,confirmation-family-a14267e19c56,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q86YT6_PF18346_247,Q86YT6,760f31fd9af3dfc482df473ba60fefe4ef008562cde67a33c2ea9e8daa640e8e,65,confirmation-family-285581e31329,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8IV48_PF02037_65,Q8IV48,6d0f9b5d3806f5b3afe1e37e197060f90d542a9afa25ebd69b7b523bf69d60be,50,confirmation-family-a14a91692be1,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8IWR0_PF00642_906,Q8IWR0,e4fd043865cd9a4f51d95bf08ba9fdc2152b44e4ca77f0f82c21fb3dd700f052,21,confirmation-family-8b5e1c959084,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8IWT3_PF01485_2234,Q8IWT3,fe0e60f2b3916f08c3c94c0947318aed1339d618a1d94416a0bebf5df46696b8,42,confirmation-family-9210b82ad132,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8IX12_PF02037_625,Q8IX12,0b82f6188d5638095c2fd06c4605c3666c67a9e296fe2800803e8785a99a6c75,50,confirmation-family-8f8b7710095a,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8IYH5_PF00249_653,Q8IYH5,8d1e9c4b1695d1229cf867ed755b258470ac5c2220da1c185b50216b58901eb5,64,confirmation-family-9b1096d7f696,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8IZQ8_PF02037_363,Q8IZQ8,696ac2775927b76dcb1433ea5720be416589eb304ecaa442c5bfd345dc0c500c,44,confirmation-family-c3449de9aff9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8N157_PF00018_1053,Q8N157,00d2987be2c3500bb3cf4c8d0ffa4375096f0de93e6998675ffbac55bbc1a82d,57,confirmation-family-7bd4ebfadfcf,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8N3X1_PF00397_200,Q8N3X1,852aee99fbf954160d7a16bab5e15e7dd63f49c1c50b136e438200a01df639d3,62,confirmation-family-c44be3977d77,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8N3X1_PF00397_593,Q8N3X1,86d82220e5e39914a50ef712178ad3c42f15f5419ca7362fa0b797ccb539361a,44,confirmation-family-34ec7581bebd,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8N5C8_PF02845_12,Q8N5C8,6800ffa5caa33534049c65052b1837b2432c767e298dfb00b1e77dfab75f628b,39,confirmation-family-249a822f7b53,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8N8B7_PF08711_30,Q8N8B7,1bdb7d364e89c1031217037bfe91504b3f7f828935ae307559cea95d1999800a,48,confirmation-family-b1dc4eb0477b,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8NB78_PF07496_139,Q8NB78,c107373be755aaf1e602462e3843a609f8bc2377f22f81885e80cd014d973756,52,confirmation-family-3a4e8dee6775,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8ND56_PF12701_7,Q8ND56,7220c24ee741df4b2a014d05803db061e38ff7923d58ee72b98bd8b805024814,73,confirmation-family-8f7d8e85ae9d,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8NEA6_PF00096_414,Q8NEA6,0a3ba673a0ee4e6828e7e5ad5a272c5958c5e021ff79837b9e544969da5b8c8a,23,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8NEA6_PF00096_473,Q8NEA6,449f24de8c2eb550e626cad62f9aa2e9171a6f198b9b3b114c4fb1fbae1f9a96,24,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8NFW5_PF00046_73,Q8NFW5,3890838a5cf7e09855d9fe296d212bcb9e71eb8f27371514e8daf4e258263c14,56,confirmation-family-a11ce8dfeaeb,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q8NHM5_PF16866_656,Q8NHM5,edaa6866971b62e04ad606b4d0cf72b6409a572abcff169ef91692fd5850a82f,67,confirmation-family-ec9200b5e35b,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8TAT5_PF00641_316,Q8TAT5,1decca60c8021fd86addcc67cb274bb912f2675f8ad9b26a8bb633f6977cf53f,30,confirmation-family-935cc22b4399,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8TDD2_PF00096_325,Q8TDD2,c4fd69ff9391afd93b1ecd5f07b540bcc8d03fef1c701105fd8359033a4e04a2,24,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8TDI0_PF00628_411,Q8TDI0,10132ea1ae9390346705acc75090299341d51435ecb0089c4c59a19c1f9d7922,53,confirmation-family-79fed1c165d0,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8TEW0_PF00595_457,Q8TEW0,67ec8034cb4b5abaf35cec8461f0a5f887053062a57efaa2665b0ce256de4f98,93,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8WU90_PF18044_104,Q8WU90,a0a6f7b215ca9f0ddf56f20c51c3961d2d2ca8149fcff7f4c4eeeb2012b0c5d8,21,confirmation-family-79b196413b43,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8WWH4_PF07647_273,Q8WWH4,1d52b95a1c5fd59e23a611c0a86658747535a8719eb076cb9292d0f89c52dbd8,62,confirmation-family-819d758339c1,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q8WXI2_PF00536_9,Q8WXI2,eb8061d93683e01c46ef47e85bd03b98072fae8454537bf634c5735e70b9fca8,63,confirmation-family-ec0488b5bf60,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q92734_PF00564_6,Q92734,96306ddf51f39f589cb4b1c55779edfb884aa92dc100f8dd7ec4bb527c1493ad,87,confirmation-family-52bf4104640a,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q92796_PF00595_222,Q92796,94a659b00dc6388af39cea4ec6234c3635a36f79be8d6e36b771844e122f2348,91,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q92796_PF00595_383,Q92796,ef8ab0539577cd8d6c3a83a92f2159f534977f6dfd025703827bf70f8d67d335,85,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q92945_PF00013_142,Q92945,370d804c7271e7eb827a8419fd260e2acde716b17de57da6bc2ec7b3836ca884,73,confirmation-family-da40ca859374,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q92997_PF00778_2,Q92997,290ce5332cf70381e306bee739e3508939e634bca6fc01a75c9cef40cabbdfba,80,confirmation-family-e58608b7ec23,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q969G3_PF00505_67,Q969G3,b3fe94231be1f1d8d9665c8d246f9e3e1f6a47b64d8f5e6d2f3264696f64b6ea,67,confirmation-family-52fceae55860,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96AE4_PF00013_184,Q96AE4,28025eeb661100a04eaaee798dcd04fed9fe8c13e126a29d42ec338a47b8014d,74,confirmation-family-da40ca859374,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96AE4_PF00013_98,Q96AE4,0a871b83abac36260a3ff069ca76abbda623eb7d46985250b06a0bdca358be32,72,confirmation-family-da40ca859374,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96CB8_PF00628_155,Q96CB8,5db0f981b589225c903ef4df501fead01563d6582b29616982c4d3fe418546fa,59,confirmation-family-bae61e15cbfa,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96DX7_PF00643_174,Q96DX7,4b81d44a79e95176d34ec23033879789621ceba53d7b5f475b0cab577a732ee4,45,confirmation-family-dcb41324ec31,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96FX2_PF05207_6,Q96FX2,90421c11b341aea88c35ce469552a53ef846c5cc5b7c8e0a1164bc479b6e5816,55,confirmation-family-2e2d49079906,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96GE6_PF13499_123,Q96GE6,90ca9c99ffddf73d1d5ce5bd290595ae09f567042cab8a08335c3deee7c34475,69,confirmation-family-b9d53e6d9fe1,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96GE6_PF13499_48,Q96GE6,06f0d612e28f843649c9221cceef67623994a82420b5d70ae44da997c41fd388,76,confirmation-family-31e3ad06ba6c,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q96GM8_PF00642_298,Q96GM8,1490fbe4de28194eef69d31ec84d3789884e6995574e924905d29d71fba29c62,23,confirmation-family-ba243c1e7cec,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96I24_PF00013_75,Q96I24,ac50461214cb68e73e3b54fcf33f530ebdbadb62223059c1061c0697b496b5bd,76,confirmation-family-da40ca859374,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96J02_PF00397_428,Q96J02,adc8d2bd30303d588797bd730417b26e33d9d3c5906a3559053ec1428fd3bd27,50,confirmation-family-5870b94d2d38,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96J02_PF00397_474,Q96J02,48bb4ecc787ae494aec28bc88269953f73522de25d43226851a95d28ed4dd4ee,54,confirmation-family-59c09b534018,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96JN0_PF05225_353,Q96JN0,890aaa19cc7003c9cd08f777c3a7f053110a73e55b50fcebdbf0ca73909e8958,42,confirmation-family-a04b9633e4ee,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96JY6_PF00412_284,Q96JY6,1b8c05e80bcd1f9db7b66504bcf02a1749ff2020d8f80f7dab85b94140b07a2b,56,confirmation-family-90d421754fbb,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96K80_PF00642_138,Q96K80,9dd6f5197448c358ab5ff96d2e3103a6905d9768aa873d5f069179d27da035a5,22,confirmation-family-79b196413b43,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96KC8_PF00249_494,Q96KC8,2703d976d4f6eff2e42378294f7403186e459608930e451811c81c3d4af53031,51,confirmation-family-38bda5967621,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96PU5_PF00397_184,Q96PU5,fa8e5ff5d1e926202e4bef9d71d3fded2ab0a87e0869bd88c1c12cea7439b812,49,confirmation-family-5870b94d2d38,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96PU5_PF00397_381,Q96PU5,4ce05a0fa61947a6a5741bdc3c5c8f5564a231df6950686c0088dfec109b5b5b,44,confirmation-family-5870b94d2d38,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96PU5_PF00397_539,Q96PU5,d2fe703c1ebf741cc2cde777bbe2b201e3e919be317a22c3b842f7f0bf05212b,51,confirmation-family-a4730b6b69fd,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96QS3_PF00046_330,Q96QS3,743ff1c7b5f81225229fc32ffd2b57a47132b36355d76dbb964c8e81bec25562,56,confirmation-family-a11ce8dfeaeb,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q96QZ7_PF00397_294,Q96QZ7,ff69ea27f23d563c239cfaee04c1b9428abe50fd7abff096d30fa3b94b58b49f,46,confirmation-family-5870b94d2d38,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96QZ7_PF00397_352,Q96QZ7,bc499fdaf88bde984242283b6ec2ba7c7894ba0209855fb27c02166bbfbbb341,50,confirmation-family-10e84e6fbfe4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96RT1_PF00595_1321,Q96RT1,c47693fc7690822c91754044d5457ea2e49b8b7bea9cd78604f0a14313cd5cc6,90,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q96T51_PF01363_639,Q96T51,d8de561e3fabb758162cb52e77c63c51f2eec33302152b9d0d3f837d5eaea265,60,confirmation-family-a64614b773a9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q99501_PF02187_209,Q99501,68bcd9e6904d9a1a87621e844a8b99e4f22f8212caedc6774968252de4ecd093,68,confirmation-family-43ef69361a02,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q99543_PF00249_451,Q99543,7febfd8b4c1b7b9612d8196ba7fbf7f0f4c33257fe0f4c5e4a7491cf0de37060,53,confirmation-family-9844bb0c07ac,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q99615_PF00226_382,Q99615,9d7ab7af2de98d59389667f675b7ca76b2b6ae98338055ae692d836e5e152d55,67,confirmation-family-0492a8acc70c,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q99684_PF00096_256,Q99684,b7f441dd2da0d55837c755790a3db9ea695ac0db24ab13c6a0f66004fe2a9fcb,23,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q99684_PF00096_313,Q99684,ec9757907d7fedc795818c818a99fd48273d5a09dbf39e67743d2b1f9e574f2e,22,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9BRP0_PF00096_215,Q9BRP0,0878097613003e0bdf12bc152c4db130334f6bc19d89fefaacb399e764f40fe6,23,confirmation-family-350ea7252c3a,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9BTC8_PF00249_265,Q9BTC8,6a7b5ee9c4029b2d969d0118c826f3de60da838b23e492332a6ca284e7e1f659,53,confirmation-family-b4ce86ed136e,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9BUJ2_PF02037_1,Q9BUJ2,70084bab19005d3e71c2e758c156212fc0c5a99741b80d475322d8e2db056b90,42,confirmation-family-8f8b7710095a,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9BV68_PF14369_11,Q9BV68,516ffc849064e74eb835307168ec84fabf663f85ff9228fc620e6f91cbc688b9,30,confirmation-family-476d29c57a8b,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9BY11_PF14604_387,Q9BY11,e2c177ff155871ee5ac3a75924a81110cb4f44b2d1f239704fe4c3066a245ed1,58,confirmation-family-7bd4ebfadfcf,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9BYM8_PF01485_369,Q9BYM8,60dc8288494bdce33c7375eab107220e61d8bea08bd1c7c64a7b1da25237f324,43,confirmation-family-2721bc1d05e0,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9BZM3_PF00046_204,Q9BZM3,28f9afb3bfe06a6ded27e7443937540a32a669deae22ef3be16f1a32da9ab041,56,confirmation-family-a11ce8dfeaeb,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q9C030_PF00643_93,Q9C030,1d666bcec42e460fa95582c8bc3bb94e1f3711c4bfc3ad53165d8d3eb9730aa6,42,confirmation-family-dcb41324ec31,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9C0A1_PF00046_1859,Q9C0A1,00c1a85c4ddd2d82af290fe01f38c7cd057e081b57ab4add2791c9b87e3219ff,56,confirmation-family-a11ce8dfeaeb,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9GZV5_PF00397_116,Q9GZV5,671c1f8ff7d8b6e0d64f794ad2753ae5f16c23293cddfec80d21d8c0952eac1d,47,confirmation-family-5870b94d2d38,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9H000_PF00642_37,Q9H000,057a37b674b7bf671259ce8c81b0b83e9c01824fee982f819fc9b07c49ba5aca,19,confirmation-family-79b196413b43,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9H0A6_PF00612_189,Q9H0A6,7fbed3b5c7e676e0a8580b5970cafdc67f1f3bd2dbb4edde25f6c1a0f7f579ed,19,confirmation-family-d3064637bb82,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9H0M0_PF00397_343,Q9H0M0,2ab9ede62cd73a9abcd3464f30eaaa23a1bd662c619a36897ac32e9a690b142d,48,confirmation-family-5870b94d2d38,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9H161_PF00046_216,Q9H161,c2421913b6eeffae8a9b30f2bba5a7d92c574778fbbbdd5d424d4d918bff9e3b,56,confirmation-family-a11ce8dfeaeb,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q9H2P0_PF00046_770,Q9H2P0,f0d0a0a6508c13bef0a9dab8514eb207f2e0fdcd7356786aa7573b7a0efdbbe9,41,confirmation-family-967c44ab859f,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9H347_PF00627_613,Q9H347,6452bd3d2190742920708cb444c356a585b7018b999bc6adaca3caeac3e2250a,43,confirmation-family-e0b62b6c17d9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9H3D4_PF07647_545,Q9H3D4,f8a5691be608fd73e68e3312a425809ee3865ddc376510b241482d7deb73e614,66,confirmation-family-ef1d053a122c,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9H3Z4_PF00226_16,Q9H3Z4,e453638bd07d9037dd0c7bb532d824b40087cfa1b60c770fc1042d53cbc0b4fc,62,confirmation-family-0492a8acc70c,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q9H4A3_PF12202_481,Q9H4A3,75280030f744e31ea16db534de7c6cc0771c52e1de773fb384db9f14d7d614a1,88,confirmation-family-3451f3726432,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9H6I2_PF00505_69,Q9H6I2,dfd782cb0d47d14c7b76fdfe1f730babc0d6424d42b01d1e81122e7edc68bd4d,68,confirmation-family-52fceae55860,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q9H7E2_PF00567_554,Q9H7E2,263eb95ab08b556aea28933c2b5b533d9b3582fca4b873f1a61d8525e7731c89,58,confirmation-family-a15c9765928c,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9H9D4_PF00096_383,Q9H9D4,71f66544f3d672f75c8318c76001c1a53d416d1be6ec3fa28c31b6d37abfe998,21,confirmation-family-5d56d34ca1ac,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9H9L4_PF13891_28,Q9H9L4,49f9d33a3b7a38284a4979f81333845a17c3acb8831e5b9b06350745763354ad,64,confirmation-family-214767481592,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9HA38_PF12171_246,Q9HA38,1a5535890e69b08b8f67507226902e9ce90deea0cedbc45489988ba4eb7ac433,26,confirmation-family-7d4aa0d3f116,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9HAU4_PF00397_150,Q9HAU4,f1343fa150a434fd9d869b7e1db985e0a497ba6c3a0dc6c886f45772e82fb908,49,confirmation-family-d64e4451c88f,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9HAZ2_PF00096_282,Q9HAZ2,66e410cd5dae3155a9612a042dc519f38314c55ede8bc2df0cc37badcb592405,22,confirmation-family-c520cdfed9d3,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9HC78_PF00096_635,Q9HC78,6bf0a7c57a3ce6d36197d7c2af4f09c5961f83c91bdccc9b2e9e07ece6a80e9f,22,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9HC78_PF00096_663,Q9HC78,78cfd26301072887912c3065c6dac19adfe04a9439b445c0468dd4c79206bfa6,22,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9HC78_PF00096_716,Q9HC78,e92a92a3d2899e973ca0d4844e41240fea79906affefad9bb003c77183f363b3,22,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9NP66_PF00505_104,Q9NP66,f52b12a0a76c02433f3daf29096cd27db4dff73ebf0b99c0d2e7f09da5d95e3c,67,confirmation-family-52fceae55860,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9NPB3_PF13499_155,Q9NPB3,5eee9e6d7896728f75978f75dda0116921aa71a401c03d8966888e76fc9f55bf,65,confirmation-family-91cb3748148e,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q9NPC8_PF00046_131,Q9NPC8,b038a46f20a9b5607ca65dd8925d77998a11800cfc5992b4fa29c5f37e7b85b8,50,confirmation-family-a11ce8dfeaeb,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9NQ86_PF00643_208,Q9NQ86,385ef24451156fabe9f0c9e840c24639f255243d96da0edb67c3299f19fb9330,45,confirmation-family-dcb41324ec31,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9NQV8_PF00096_668,Q9NQV8,c0acb2a983b66d465df9aa2bbcf118806f642189e3bbaf7bebcfd35df13566fc,21,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9NQX1_PF00096_433,Q9NQX1,a1fbc56a2cc1ee64dd4f9c5f1619c5922cfa38bee701e43e36fa1eaf20b5801e,23,confirmation-family-7ba23bb97cce,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9NSC2_PF00096_1030,Q9NSC2,515cac188493cb3853ca093548c05f77958fa0d7890831cabe20095b85fc7a51,22,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9NW38_PF11793_305,Q9NW38,587d7c73d4c7e1eb58fb98d3d4927d226720886e303050c6e3cad71c8a9453b3,67,confirmation-family-a95a7363a5b1,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9NWH9_PF02037_19,Q9NWH9,0c670a1fcb0830c8c53355c31c7a483f3bb821dedad2c8521af02f28ed8cc117,50,confirmation-family-12cd9c3d5ed9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9NYL2_PF00536_330,Q9NYL2,84dc031e3a518050fac21bae05dbc87329b7a8f6b8be660d8e04cadbcc018096,84,confirmation-family-d1cc66cec790,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9NZM3_PF14604_1129,Q9NZM3,6698a8ca0f4cf798450f6f3b2963a3cf9fc8b81156e9c4c30b6ac01a6408ad31,55,confirmation-family-7bd4ebfadfcf,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9P0J7_PF05605_76,Q9P0J7,8b1ead76b30c7b3f474b792d80cf80024dd44965ef92b9dd8cc09bd027230c7f,62,confirmation-family-2b356d1b5a44,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9P2F5_PF10264_64,Q9P2F5,65607e7e3e9f0aa7e122ef1248690e224dfb72e44d284565c5bbe98f989e332a,78,confirmation-family-eadd911d12bb,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9P2K3_PF00249_87,Q9P2K3,b577b1e219b51610a6af199f4daf6dc41a2d407abae183cea9a934dd7846e2cd,48,confirmation-family-b4ce86ed136e,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9P2P5_PF00397_800,Q9P2P5,e17d031721ae01472b449f56007916f438f48a7dd33281dc9bcf57fc8baf93fc,45,confirmation-family-19f9fb189e1a,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UBF6_PF12678_48,Q9UBF6,93ba2271355517f1a7d5f581be31ed0bff3b4adacf68fb897be64237c8329263,56,confirmation-family-8357d677d8dd,True,True,undocumented,,,undocumented,,
